,HeartRate
280,81.20919
281,81.571846
282,81.89874
283,82.41225
284,85.202835
285,83.27145
286,82.77051
287,79.96817
288,79.14992
289,78.54868
290,78.38135
291,78.54531
292,78.59592
293,78.293015
294,77.52385
295,76.94161
296,76.21301
297,76.0732
298,76.57172
299,76.65352
300,76.60924
301,77.10459
302,76.56307
303,77.117676
304,76.26261
305,77.33195
306,77.13196
307,76.76021
308,76.51969
309,76.386856
310,77.146286
311,76.888695
312,75.225075
313,75.48576
314,74.725395
315,74.95155
316,75.41377
317,75.98535
318,75.47832
319,75.599205
320,76.02971
321,76.378784
322,76.37443
323,76.90495
324,75.30356
325,75.05138
326,75.01521
327,75.23051
328,75.48756
329,75.96023
330,76.32897
331,75.507095
332,75.82869
333,75.83296
334,76.22117
335,75.843216
336,76.6149
337,76.9463
338,77.04166
339,76.73847
340,76.47177
341,75.76921
342,75.16471
343,75.30261
344,74.944496
345,74.85323
346,75.4881
347,74.60783
348,76.6756
349,75.949646
350,75.92047
351,75.54059
352,76.79329
353,77.5759
354,76.78089
355,77.70154
356,80.217865
357,79.142075
358,79.17366
359,79.933365
360,79.77051
361,79.361984
362,80.16169
363,78.94838
364,79.72022
365,80.12984
366,79.58743
367,80.80564
368,82.82461
369,83.57802
370,80.53565
371,80.88731
372,82.61683
373,81.89186
374,81.50765
375,79.765724
376,79.390686
377,80.98223
378,82.393776
379,80.18703
380,77.761604
381,77.767746
382,78.242386
383,78.065674
384,76.98377
385,76.31395
386,77.97778
387,77.93274
388,77.58327
389,77.47773
390,77.204765
391,76.51045
392,76.57097
393,78.33278
394,78.22794
395,77.95434
396,77.0818
397,77.05556
398,77.02034
399,76.98832
400,76.986946
401,76.98072
402,104.92008
403,105.932816
404,106.39914
405,107.950554
406,107.095894
407,106.17345
408,105.86436
409,105.95261
410,112.427025
411,117.55132
412,119.797325
413,118.52214
414,118.29516
415,112.083145
416,108.221115
417,106.17406
418,108.14128
419,105.75089
420,100.20442
421,100.39099
422,104.15728
423,92.869644
424,94.40226
425,91.166954
426,90.94538
427,90.89397
428,89.67718
429,90.25062
430,90.19238
431,83.64266
432,82.368164
433,81.87934
434,85.91317
435,82.33669
436,81.682106
437,81.7707
438,79.68893
439,80.53845
440,81.69236
441,82.11308
442,80.99839
443,87.8659
444,84.0609
445,83.253044
446,82.04157
447,80.201675
448,79.55958
449,78.692055
450,80.189445
451,82.649124
452,80.25085
453,80.72215
454,81.056694
455,83.98779
456,85.4985
457,92.84477
458,92.87775
459,93.05871
460,94.05035
461,95.1638
462,97.15462
463,94.64433
464,86.27452
465,85.2967
466,85.43381
467,85.60828
468,87.006424
469,95.918755
470,95.58738
471,91.546936
472,93.80027
473,94.747154
474,93.16934
475,92.48102
476,92.56817
477,92.603806
478,92.60394
479,94.283485
480,92.598755
481,92.38026
482,92.37705
483,92.98445
484,93.60244
485,93.65748
486,89.73321
487,90.26095
488,92.22611
489,90.51371
490,90.61675
491,90.867355
492,90.971
493,90.826294
494,90.379005
495,92.55626
496,94.34528
497,94.77603
498,90.84765
499,90.33522
500,90.93216
501,91.44038
502,90.50301
503,89.3143
504,89.14713
505,92.128716
506,89.72679
507,88.4861
508,84.8783
509,83.72735
510,83.75176
511,82.67436
512,82.14095
513,81.82572
514,89.57881
515,88.51259
516,83.72824
517,85.62113
518,84.96818
519,83.2824
520,85.61273
521,87.12731
522,88.87805
523,87.67607
524,87.21641
525,88.50781
526,89.36901
527,86.06695
528,85.558014
529,87.542435
530,87.680855
531,88.181816
532,88.111694
533,88.081795
534,89.510765
535,88.33925
536,87.00059
537,87.16447
538,87.10084
539,87.042046
540,89.863434
541,90.211586
542,88.33636
543,87.44148
544,87.38043
545,87.37373
546,87.14747
547,86.98493
548,86.88689
549,86.84781
550,86.79587
551,86.7874
552,86.73037
553,86.705956
554,88.63956
555,89.279366
556,89.24596
557,90.57648
558,90.911896
559,89.76867
560,88.22741
561,89.688225
562,91.10611
563,90.29514
564,89.72033
565,86.497696
566,85.16019
567,86.46946
568,88.61446
569,89.31116
570,90.31366
571,87.32534
572,86.44069
573,86.70494
574,87.390976
575,87.232
576,86.190445
577,90.60563
578,87.11802
579,83.55493
580,83.01397
581,82.81677
582,82.61724
583,82.51361
584,82.43402
585,85.33576
586,90.23662
587,90.55453
588,90.69091
589,90.84754
590,90.967186
591,91.080185
592,91.190994
593,91.29048
594,97.57413
595,96.23153
596,93.73283
597,92.11618
598,94.22675
599,91.55781
600,89.199036
601,88.40551
602,87.12697
603,86.5085
604,87.229576
605,86.30226
606,86.465324
607,86.20956
608,85.54765
609,86.01474
610,84.70555
611,84.76198
612,87.48342
613,88.972435
614,84.870575
615,85.389565
616,85.95466
617,84.787155
618,86.966576
619,88.5144
620,85.43221
621,85.095726
622,88.96923
623,89.242424
624,86.47761
625,87.17048
626,87.42535
627,87.868546
628,88.31217
629,88.44341
630,88.49954
631,88.53123
632,88.554146
633,87.80206
634,88.44251
635,89.43843
636,88.02029
637,90.812485
638,91.1509
639,92.06846
640,93.78627
641,93.050804
642,93.455696
643,90.71049
644,91.9762
645,94.59465
646,94.8439
647,95.436165
648,95.764
649,93.046585
650,92.421936
651,92.353134
652,90.90384
653,89.82427
654,90.40033
655,90.86382
656,91.749886
657,93.912155
658,92.91163
659,93.18718
660,94.408485
661,92.91615
662,91.5599
663,92.32021
664,90.12966
665,89.14666
666,89.809135
667,90.58755
668,90.47042
669,90.413124
670,92.36387
671,96.00163
672,89.17139
673,88.821106
674,86.61619
675,86.11443
676,85.70351
677,85.59742
678,85.34801
679,84.91018
680,85.12251
681,86.081894
682,87.481026
683,88.10165
684,88.57856
685,88.984184
686,89.51006
687,88.83409
688,90.44078
689,88.330925
690,89.04062
691,89.518585
692,91.639694
693,90.43288
694,91.331245
695,92.47416
696,92.717445
697,92.2421
698,93.069824
699,92.41323
700,92.81981
701,93.17737
702,93.42502
703,91.87748
704,91.09573
705,92.72586
706,93.26893
707,92.98653
708,94.34508
709,93.75316
710,95.14628
711,94.763954
712,94.13896
713,97.3835
714,97.79735
715,97.905624
716,98.02894
717,98.1099
718,98.17792
719,98.24938
720,98.31616
721,98.37294
722,98.40919
723,101.53922
724,99.990105
725,99.68183
726,100.236206
727,100.34013
728,99.20387
729,100.368614
730,98.61558
731,97.58416
732,99.054955
733,99.43366
734,97.12292
735,96.702644
736,97.23665
737,99.74893
738,100.95848
739,99.103775
740,97.08771
741,99.70808
742,101.01962
743,96.622185
744,93.532684
745,93.635735
746,92.3896
747,90.686646
748,90.643364
749,92.465805
750,93.10458
751,90.741646
752,95.25123
753,94.98006
754,94.2219
755,92.942314
756,91.554474
757,94.23597
758,95.75577
759,95.22316
760,91.45734
761,96.1483
762,97.2874
763,94.560196
764,93.31025
765,93.97032
766,95.19391
767,90.86607
768,92.652214
769,92.228836
770,90.722404
771,91.03656
772,92.07339
773,92.91566
774,94.056755
775,94.30298
776,93.43318
777,93.20318
778,91.86683
779,90.54475
780,92.03903
781,92.23051
782,91.736465
783,90.379166
784,91.336555
785,93.14342
786,93.12148
787,94.7546
788,91.23035
789,91.77211
790,86.39764
791,86.17267
792,87.31259
793,86.549446
794,87.631134
795,90.566956
796,91.43262
797,94.75739
798,95.092575
799,93.52952
800,94.15226
801,95.62038
802,93.18182
803,93.0957
804,92.8261
805,91.71038
806,92.28411
807,93.7031
808,94.19658
809,95.68267
810,96.66592
811,97.25762
812,97.528206
813,98.698204
814,98.8738
815,98.99584
816,99.62773
817,100.499596
818,101.12817
819,100.8334
820,100.68994
821,101.06815
822,101.90663
823,103.53479
824,103.491425
825,102.98904
826,101.40553
827,100.86468
828,100.17528
829,95.25527
830,94.06571
831,94.0654
832,90.741035
833,90.92561
834,94.34649
835,96.05586
836,96.80951
837,98.430405
838,97.36553
839,91.58876
840,93.8457
841,98.092
842,94.27257
843,90.42757
844,90.663284
845,90.54936
846,90.8936
847,92.08412
848,91.578606
849,92.934265
850,92.58296
851,92.468834
852,90.18132
853,89.10164
854,89.46487
855,90.78952
856,94.276375
857,95.02746
858,93.43443
859,90.08427
860,90.753975
861,92.23454
862,91.112015
863,91.429474
864,91.5947
865,90.42436
866,92.65277
867,94.2935
868,94.79628
869,95.03833
870,93.48256
871,92.77664
872,94.318565
873,93.20346
874,93.24173
875,89.901474
876,91.59877
877,92.3698
878,93.86504
879,91.974846
880,89.17672
881,90.021996
882,89.99399
883,90.050064
884,91.84651
885,92.31534
886,92.49971
887,90.539246
888,90.57701
889,91.04273
890,95.03118
891,92.408745
892,92.94521
893,92.90167
894,92.57163
895,93.66025
896,94.98469
897,93.037994
898,88.00513
899,88.69691
900,88.65754
901,90.17917
902,89.88574
903,90.858116
904,92.0248
905,91.77051
906,91.000305
907,91.85447
908,88.58942
909,92.202095
910,93.893394
911,93.11645
912,92.58863
913,90.439384
914,92.27242
915,94.04404
916,93.012245
917,92.92771
918,92.95822
919,92.99093
920,93.00868
921,93.031395
922,94.450745
923,94.76492
924,97.21941
925,100.81743
926,100.968025
927,101.128685
928,101.267654
929,101.3842
930,101.47083
931,101.58329
932,104.70637
933,101.7371
934,101.975204
935,102.85015
936,103.08389
937,103.42936
938,103.950584
939,105.08936
940,105.28038
941,105.36536
942,105.48646
943,105.53572
944,105.61563
945,107.47817
946,108.206604
947,108.299
948,108.39793
949,108.48605
950,108.56226
951,108.696365
952,107.73685
953,107.40021
954,106.73407
955,102.862495
956,102.604866
957,101.021065
958,100.2245
959,102.73859
960,102.17328
961,102.25294
962,102.38313
963,97.73076
964,96.46258
965,96.09284
966,96.93818
967,97.02584
968,94.61992
969,92.48996
970,93.58175
971,94.82415
972,92.32965
973,90.05825
974,90.05703
975,89.4966
976,91.58786
977,93.01318
978,92.841675
979,91.12206
980,90.76601
981,90.49893
982,90.6481
983,89.93841
984,90.534424
985,92.910934
986,95.97333
987,90.231964
988,91.60802
989,94.05498
990,95.385895
991,92.48068
992,94.489716
993,93.45025
994,92.34248
995,94.467094
996,95.12365
997,95.09665
998,95.79508
999,95.859146
1000,96.26948
1001,94.21043
1002,93.50865
1003,93.63702
1004,93.455055
1005,94.063995
1006,93.490555
1007,93.24721
1008,93.198425
1009,91.76514
1010,94.238266
1011,93.71424
1012,92.917755
1013,92.53645
1014,92.47439
1015,96.7747
1016,98.73733
1017,98.724144
1018,97.390335
1019,96.68143
1020,96.19799
1021,96.0785
1022,96.21998
1023,97.320206
1024,99.155334
1025,101.34749
1026,101.69956
1027,98.68122
1028,98.861824
1029,99.74987
1030,99.08972
1031,97.3406
1032,96.383286
1033,96.08942
1034,96.33294
1035,97.25265
1036,99.15319
1037,99.27915
1038,99.716965
1039,96.70084
1040,96.085
1041,97.45533
1042,98.08132
1043,96.55666
1044,95.43356
1045,94.74694
1046,95.78597
1047,97.24844
1048,99.64351
1049,106.61618
1050,106.8669
1051,105.62059
1052,105.908264
1053,106.915596
1054,105.73073
1055,101.94031
1056,102.71291
1057,102.24249
1058,101.52276
1059,101.06165
1060,101.174644
1061,100.59584
1062,99.786415
1063,99.61332
1064,99.92006
1065,99.56529
1066,98.25683
1067,97.89969
1068,98.38059
1069,98.14841
1070,98.61216
1071,98.68109
1072,99.326256
1073,99.38572
1074,100.34336
1075,99.88974
1076,98.401085
1077,100.50838
1078,100.87827
1079,100.88861
1080,100.925125
1081,100.95958
1082,102.54622
1083,102.85127
1084,102.78782
1085,107.98922
1086,109.79426
1087,110.02638
1088,108.40884
1089,108.087776
1090,107.52359
1091,108.22174
1092,107.90903
1093,107.77481
1094,107.811424
1095,107.84136
1096,107.87662
1097,105.05258
1098,104.26493
1099,104.21084
1100,104.14334
1101,104.073456
1102,104.38481
1103,104.51912
1104,104.29747
1105,107.22546
1106,106.96103
1107,107.514305
1108,105.12321
1109,104.3371
1110,99.8407
1111,97.798775
1112,97.39795
1113,96.10817
1114,97.95434
1115,98.742775
1116,99.21386
1117,100.74577
1118,101.25904
1119,101.694664
1120,101.28056
1121,99.85179
1122,97.16664
1123,96.236786
1124,96.917755
1125,97.50959
1126,101.86046
1127,102.40703
1128,103.57229
1129,105.20176
1130,105.996925
1131,106.06662
1132,104.89384
1133,103.59318
1134,102.87777
1135,102.77346
1136,102.88687
1137,103.3937
1138,102.67108
1139,101.63645
1140,100.73225
1141,100.56607
1142,102.99801
1143,105.50621
1144,105.3293
1145,104.626595
1146,104.099915
1147,102.60168
1148,97.587975
1149,95.32706
1150,97.43767
1151,98.06408
1152,98.666824
1153,98.47789
1154,96.05787
1155,93.48189
1156,93.7879
1157,95.29946
1158,97.152534
1159,95.70464
1160,94.457184
1161,98.14051
1162,99.54447
1163,93.083405
1164,93.88279
1165,95.059006
1166,94.11167
1167,94.05818
1168,95.304306
1169,94.80738
1170,96.74267
1171,96.17534
1172,97.58299
1173,97.642784
1174,94.67134
1175,95.519585
1176,94.869896
1177,95.70176
1178,94.701805
1179,90.762726
1180,93.98303
1181,91.928276
1182,91.53154
1183,92.56898
1184,94.76286
1185,91.41064
1186,93.24409
1187,94.67582
1188,94.60111
1189,92.29705
1190,96.93902
1191,96.01249
1192,95.16247
1193,95.79311
1194,91.16974
1195,95.18167
1196,96.97051
1197,96.67229
1198,91.04605
1199,93.662025
1200,90.76296
1201,91.110245
1202,94.19077
1203,96.23025
1204,96.19436
1205,97.498825
1206,101.49643
1207,101.173164
1208,99.866714
1209,96.74759
1210,96.59265
1211,96.97168
1212,97.518234
1213,100.88155
1214,102.467545
1215,103.21866
1216,103.60784
1217,99.69122
1218,97.053665
1219,97.43983
1220,100.77369
1221,102.94758
1222,103.97225
1223,105.2271
1224,105.20961
1225,106.534
1226,106.19496
1227,97.31106
1228,95.795334
1229,101.80186
1230,101.684525
1231,101.22081
1232,101.45013
1233,101.94364
1234,102.09345
1235,104.35775
1236,104.66885
1237,101.69715
1238,99.749794
1239,99.875984
1240,103.150154
1241,106.410065
1242,107.098854
1243,108.39217
1244,108.619576
1245,108.729004
1246,106.46257
1247,102.886314
1248,103.62392
1249,103.507454
1250,101.6368
1251,100.78853
1252,101.59785
1253,102.87013
1254,105.40772
1255,102.08803
1256,106.601135
1257,100.426216
1258,105.00264
1259,107.008865
1260,108.42229
1261,104.46555
1262,102.80014
1263,103.70704
1264,105.03796
1265,105.85115
1266,104.36176
1267,103.95863
1268,99.42619
1269,99.87003
1270,101.75751
1271,99.03009
1272,98.66449
1273,99.55071
1274,99.40083
1275,99.479675
1276,98.722015
1277,100.45768
1278,102.04271
1279,102.312744
1280,104.09049
1281,104.487785
1282,102.40752
1283,101.31886
1284,97.26279
1285,97.154655
1286,97.55813
1287,94.89054
1288,96.16235
1289,94.69275
1290,96.03357
1291,98.843895
1292,100.272766
1293,100.251274
1294,99.98842
1295,100.392944
1296,99.580345
1297,98.0645
1298,96.57829
1299,96.38432
1300,96.683266
1301,97.002
1302,96.230995
1303,95.83627
1304,95.69746
1305,95.54099
1306,98.22146
1307,97.90727
1308,96.85927
1309,96.43025
1310,98.48224
1311,99.05538
1312,100.40287
1313,101.68019
1314,103.505806
1315,103.95031
1316,104.12783
1317,100.19588
1318,98.75812
1319,100.47068
1320,101.05517
1321,100.74889
1322,101.16967
1323,101.630936
1324,102.71939
1325,102.31779
1326,99.389275
1327,97.97581
1328,100.918755
1329,100.610756
1330,100.95607
1331,102.90801
1332,104.2474
1333,101.64576
1334,99.48856
1335,97.7711
1336,97.65815
1337,97.29749
1338,97.44083
1339,97.76915
1340,98.737816
1341,98.30467
1342,99.53124
1343,99.56671
1344,96.995995
1345,96.70738
1346,100.881714
1347,99.29617
1348,98.59719
1349,97.15334
1350,97.63252
1351,98.631805
1352,98.03172
1353,95.806984
1354,97.4207
1355,99.00899
1356,100.66733
1357,99.955635
1358,98.47696
1359,98.904045
1360,95.1448
1361,93.638084
1362,95.11707
1363,98.005135
1364,96.93919
1365,97.147964
1366,99.44274
1367,99.121254
1368,98.23954
1369,98.95135
1370,100.02706
1371,100.20134
1372,100.177185
1373,99.88282
1374,99.45042
1375,99.06484
1376,98.35191
1377,97.9955
1378,97.73332
1379,97.6367
1380,97.5981
1381,97.834
1382,97.740074
1383,96.78446
1384,96.22518
1385,99.87523
1386,101.49183
1387,98.954956
1388,95.21913
1389,94.987076
1390,97.073906
1391,95.70757
1392,99.765854
1393,101.65673
1394,101.755104
1395,104.37417
1396,99.304085
1397,95.91873
1398,96.67271
1399,100.9545
1400,100.54748
1401,94.85236
1402,89.95683
1403,88.99492
1404,90.93275
1405,93.58153
1406,92.52267
1407,93.33873
1408,96.98934
1409,95.98773
1410,95.48082
1411,90.89815
1412,90.86661
1413,93.28041
1414,93.53319
1415,91.04964
1416,94.32897
1417,95.15109
1418,95.55574
1419,95.11777
1420,93.79351
1421,93.916145
1422,94.24754
1423,94.6948
1424,95.29831
1425,95.96004
1426,96.89834
1427,96.70514
1428,92.85673
1429,90.66598
1430,90.86244
1431,92.75304
1432,93.68035
1433,97.92295
1434,101.22929
1435,99.22017
1436,94.76143
1437,93.48003
1438,93.64024
1439,91.08509
1440,92.38599
1441,92.98636
1442,91.831055
1443,91.12559
1444,91.69435
1445,90.763794
1446,90.59299
1447,90.26832
1448,94.03322
1449,95.38617
1450,95.325775
1451,94.66323
1452,96.19222
1453,95.87966
1454,92.78853
1455,89.92049
1456,89.25924
1457,90.06761
1458,90.33143
1459,93.25737
1460,93.98825
1461,97.43104
1462,98.02787
1463,89.38358
1464,90.23724
1465,90.14403
1466,92.991035
1467,91.84486
1468,92.82461
1469,90.50275
1470,90.833664
1471,90.836815
1472,90.84395
1473,91.91232
1474,91.13482
1475,92.80369
1476,92.52161
1477,92.29675
1478,92.02576
1479,94.48078
1480,95.35946
1481,96.45256
1482,96.77428
1483,97.655556
1484,97.622185
1485,97.54566
1486,95.60344
1487,95.40776
1488,95.79142
1489,96.431076
1490,98.36724
1491,100.36673
1492,92.75453
1493,92.18484
1494,91.80904
1495,91.3504
1496,91.10177
1497,91.41416
1498,92.66297
1499,96.93
1500,96.232254
1501,95.859116
1502,101.184204
1503,102.25728
1504,102.455894
1505,103.61166
1506,104.71036
1507,106.44863
1508,104.57023
1509,102.115456
1510,104.15788
1511,101.97932
1512,96.678665
1513,99.57045
1514,95.17947
1515,94.87954
1516,94.50602
1517,93.827095
1518,94.039696
1519,97.36156
1520,93.205
1521,90.457855
1522,90.808044
1523,97.59791
1524,93.88042
1525,93.22162
1526,95.22242
1527,91.143684
1528,94.156944
1529,91.7307
1530,93.35582
1531,94.53184
1532,95.428154
1533,94.97178
1534,96.66862
1535,95.63385
1536,95.10577
1537,95.19872
1538,96.70973
1539,95.25237
1540,92.26254
1541,91.48882
1542,91.59217
1543,91.76995
1544,92.95674
1545,93.21059
1546,92.353714
1547,90.78441
1548,91.745476
1549,92.55062
1550,93.6768
1551,89.36292
1552,92.9306
1553,95.331215
1554,89.04217
1555,89.709076
1556,87.589905
1557,89.04573
1558,90.54343
1559,89.02777
1560,87.59991
1561,85.66331
1562,85.30897
1563,86.17327
1564,84.83385
1565,84.26212
1566,91.90737
1567,93.38978
1568,94.88522
1569,96.77531
1570,97.77059
1571,98.41617
1572,97.91307
1573,97.116516
1574,96.11369
1575,95.23552
1576,94.42443
1577,93.36013
1578,93.93058
1579,94.57265
1580,94.43312
1581,95.06592
1582,96.47195
1583,95.089676
1584,94.64678
1585,95.309654
1586,96.067726
1587,97.9293
1588,98.77718
1589,99.264824
1590,99.50475
1591,99.77423
1592,100.09259
1593,100.667694
1594,100.63014
1595,100.851555
1596,99.934814
1597,99.254234
1598,99.27626
1599,100.23601
1600,97.74084
1601,92.20831
1602,93.645065
1603,99.68822
1604,100.8862
1605,92.94437
1606,91.6889
1607,91.68147
1608,93.644424
1609,98.14641
1610,97.969925
1611,98.851395
1612,100.576996
1613,93.48989
1614,95.78639
1615,93.90158
1616,93.95133
1617,96.24608
1618,96.602264
1619,96.418594
1620,92.45349
1621,93.58387
1622,88.7855
1623,89.67787
1624,89.58669
1625,89.77129
1626,88.45839
1627,88.41698
1628,89.64684
1629,91.789536
1630,91.07203
1631,90.66824
1632,90.6184
1633,87.433044
1634,86.41147
1635,85.56376
1636,85.351265
1637,85.96853
1638,84.77679
1639,84.25467
1640,92.81207
1641,86.6515
1642,86.50245
1643,86.188835
1644,88.873955
1645,89.34814
1646,90.274666
1647,90.111916
1648,88.382645
1649,89.91433
1650,89.57481
1651,87.19906
1652,87.153946
1653,86.37398
1654,85.73655
1655,84.670525
1656,83.37284
1657,84.750435
1658,86.714745
1659,86.14778
1660,86.26769
1661,84.07438
1662,84.051094
1663,84.90625
1664,84.05376
1665,83.064026
1666,84.19849
1667,83.81494
1668,83.91328
1669,85.978905
1670,87.005646
1671,90.26938
1672,90.38491
1673,87.93829
1674,87.587296
1675,84.48855
1676,83.297806
1677,85.2514
1678,85.93191
1679,86.85112
1680,88.07196
1681,87.94013
1682,87.33547
1683,84.12884
1684,85.345146
1685,85.39584
1686,86.35992
1687,85.242455
1688,86.12365
1689,86.92149
1690,84.78363
1691,86.2699
1692,88.98358
1693,86.869774
1694,83.739525
1695,84.04078
1696,87.06574
1697,86.31451
1698,84.390045
1699,84.45799
1700,83.87253
1701,84.223175
1702,85.50605
1703,86.722824
1704,88.00004
1705,88.74573
1706,90.333176
1707,92.41749
1708,84.804924
1709,85.64407
1710,84.6919
1711,82.92807
1712,83.04572
1713,83.01049
1714,82.5667
1715,82.1375
1716,82.05106
1717,82.22826
1718,82.70169
1719,87.31871
1720,89.29411
1721,87.83203
1722,88.43721
1723,91.46502
1724,92.27938
1725,95.65081
1726,95.01952
1727,84.25086
1728,84.37807
1729,89.92593
1730,88.463585
1731,88.93681
1732,89.20143
1733,90.36507
1734,90.093376
1735,93.6882
1736,93.95813
1737,93.39156
1738,93.838936
1739,90.109764
1740,88.96235
1741,89.34975
1742,89.858894
1743,89.54055
1744,88.71731
1745,87.27729
1746,90.93465
1747,92.45111
1748,93.34946
1749,94.23929
1750,92.69897
1751,90.33872
1752,92.67683
1753,94.66909
1754,91.84356
1755,88.2506
1756,87.66813
1757,87.33278
1758,87.227875
1759,87.77066
1760,89.70631
1761,89.92405
1762,90.38597
1763,90.57054
1764,88.84441
1765,90.09828
1766,89.00418
1767,88.01238
1768,88.26973
1769,89.50243
1770,93.31396
1771,95.421684
1772,95.58953
1773,91.142426
1774,86.95498
1775,88.11234
1776,85.60557
1777,86.03315
1778,84.68106
1779,83.60486
1780,84.60514
1781,92.05321
1782,84.96752
1783,83.45456
1784,84.8685
1785,85.75734
1786,85.81361
1787,86.88085
1788,88.00589
1789,90.800285
1790,88.27334
1791,84.11469
1792,85.81789
1793,87.27776
1794,83.73613
1795,86.44562
1796,87.12192
1797,85.588585
1798,85.74772
1799,86.81632
1800,90.16816
1801,83.885345
1802,83.647896
1803,83.83295
1804,95.18269
1805,94.62275
1806,92.71471
1807,89.5818
1808,89.745544
1809,90.71929
1810,93.49499
1811,94.94001
1812,89.3795
1813,87.1554
1814,86.71293
1815,88.847244
1816,91.143105
1817,91.061455
1818,90.93552
1819,92.75462
1820,95.750244
1821,95.015724
1822,89.46962
1823,89.99112
1824,91.10985
1825,93.074905
1826,93.828926
1827,92.392235
1828,92.96864
1829,95.16793
1830,89.98377
1831,92.291046
1832,89.58372
1833,89.894104
1834,86.407104
1835,85.947075
1836,86.07492
1837,86.54719
1838,86.89791
1839,87.62461
1840,88.09044
1841,90.320274
1842,93.2342
1843,94.25495
1844,94.74595
1845,98.887344
1846,99.30891
1847,98.633095
1848,98.86156
1849,98.44547
1850,96.99284
1851,98.37523
1852,97.8934
1853,96.25491
1854,97.84728
1855,100.30263
1856,100.96144
1857,93.05619
1858,93.56477
1859,93.68283
1860,93.19565
1861,92.92092
1862,93.76237
1863,95.4213
1864,95.375145
1865,92.55394
1866,90.30284
1867,88.65015
1868,88.06036
1869,87.97726
1870,88.856804
1871,88.99413
1872,89.65898
1873,89.26254
