,HeartRate
901,72.98907
902,72.82437
903,72.6088
904,72.63416
905,72.55782
906,72.196045
907,70.26372
908,70.584595
909,72.576744
910,75.46466
911,74.43227
912,73.95286
913,70.772285
914,70.7819
915,70.41278
916,71.30945
917,71.00004
918,76.716774
919,81.22898
920,76.438805
921,71.353035
922,72.05896
923,70.71733
924,71.05145
925,70.63192
926,71.32928
927,69.38918
928,72.98128
929,71.97476
930,73.409325
931,77.281494
932,76.03499
933,74.61883
934,72.54401
935,71.098854
936,71.543976
937,74.770134
938,75.7808
939,71.77049
940,72.05505
941,71.7962
942,69.80354
943,69.421265
944,70.02638
945,75.09039
946,71.49301
947,72.020424
948,71.81495
949,69.983345
950,72.05326
951,69.96648
952,70.02595
953,73.656364
954,78.190315
955,78.98585
956,78.001755
957,80.29
958,78.7838
959,80.61432
960,76.72339
961,75.436226
962,71.719925
963,71.4712
964,71.49467
965,70.242294
966,71.6788
967,74.2324
968,75.897026
969,75.31842
970,76.5401
971,74.95078
972,74.84076
973,74.954315
974,76.26153
975,74.08542
976,74.111084
977,71.77105
978,74.67271
979,73.44317
980,71.52383
981,75.73176
982,71.50592
983,73.37603
984,72.80966
985,74.05579
986,73.341576
987,70.46542
988,70.3258
989,69.63048
990,71.148506
991,72.571526
992,71.29075
993,71.01428
994,70.941895
995,69.828026
996,68.7529
997,67.80961
998,73.21276
999,69.67419
1000,70.092064
1001,70.2791
1002,68.75269
1003,68.02395
1004,68.04285
1005,68.04722
1006,67.23566
1007,67.612404
1008,73.19056
1009,73.720345
1010,74.771545
1011,72.810455
1012,71.494705
1013,72.19586
1014,76.1201
1015,76.63854
1016,79.70593
1017,71.64803
1018,72.510414
1019,72.45023
1020,75.41489
1021,75.88403
1022,76.81988
1023,72.17136
1024,71.30033
1025,70.40223
1026,70.132385
1027,70.214096
1028,73.21908
1029,70.72149
1030,69.60184
1031,69.92328
1032,69.411896
1033,72.272316
1034,69.5771
1035,67.61484
1036,67.741714
1037,67.66835
1038,67.693275
1039,71.21289
1040,75.45626
1041,70.40051
1042,70.06853
1043,69.38201
1044,74.11332
1045,72.79935
1046,73.11451
1047,71.573296
1048,75.55972
1049,70.48746
1050,70.31844
1051,70.39756
1052,72.28295
1053,70.12439
1054,69.01033
1055,68.931145
1056,70.83126
1057,70.6173
1058,74.79423
1059,75.28845
1060,72.96589
1061,70.14605
1062,72.11432
1063,71.89775
1064,71.36023
1065,71.36503
1066,72.17222
1067,70.09511
1068,71.3311
1069,72.78881
1070,75.6243
1071,77.07335
1072,77.623726
1073,73.081726
1074,71.20252
1075,71.44905
1076,75.173225
1077,74.20823
1078,82.18837
1079,84.683395
1080,85.89088
1081,85.08184
1082,84.57035
1083,89.14158
1084,91.09648
1085,93.78335
1086,79.62527
1087,78.39313
1088,76.780685
1089,77.27168
1090,79.76151
1091,82.98098
1092,81.01953
1093,83.75116
1094,82.98052
1095,81.33871
1096,83.35495
1097,80.26865
1098,77.593315
1099,78.07899
1100,78.50936
1101,78.38477
1102,79.84388
1103,82.754585
1104,78.942604
1105,78.971306
1106,79.39199
1107,82.05989
1108,87.94968
1109,87.35491
1110,87.967354
1111,86.12458
1112,84.35022
1113,80.30019
1114,79.82283
1115,82.33517
1116,80.09175
1117,77.01066
1118,77.93133
1119,78.86734
1120,79.49239
1121,80.82353
1122,81.20242
1123,82.508316
1124,82.884514
1125,81.69771
1126,80.40722
1127,79.07444
1128,82.064384
1129,83.97543
1130,86.70185
1131,85.43988
1132,84.46333
1133,85.88
1134,86.79342
1135,80.9216
1136,86.21333
1137,86.87863
1138,86.67038
1139,86.24094
1140,84.94773
1141,85.3605
1142,87.31532
1143,86.1901
1144,84.880424
1145,87.13029
1146,82.05262
1147,81.52971
1148,82.2577
1149,79.90382
1150,81.9161
1151,81.06109
1152,82.16147
1153,82.471886
1154,85.33331
1155,84.57285
1156,79.64219
1157,78.155045
1158,82.95677
1159,85.45546
1160,87.56684
1161,88.70665
1162,81.55678
1163,79.235054
1164,78.49533
1165,79.068344
1166,78.48881
1167,77.743
1168,78.463196
1169,82.71261
1170,81.55101
1171,79.33432
1172,79.06071
1173,81.27026
1174,79.95924
1175,78.804634
1176,79.378265
1177,81.00899
1178,75.70738
1179,78.01206
1180,80.619774
1181,83.12276
1182,82.08573
1183,78.39069
1184,81.21798
1185,79.507164
1186,83.233444
1187,84.948814
1188,82.92892
1189,82.880005
1190,84.35974
1191,82.52284
1192,84.79221
1193,81.27487
1194,81.14553
1195,81.38901
1196,82.53848
1197,86.39667
1198,87.959785
1199,88.082565
1200,84.1978
1201,83.38563
1202,81.80421
1203,79.57756
1204,84.24971
1205,78.608505
1206,77.463524
1207,76.2493
1208,79.65095
1209,82.53618
1210,86.346794
1211,79.222176
1212,76.82976
1213,76.428276
1214,77.016235
1215,77.779045
1216,77.75415
1217,78.14045
1218,80.41933
1219,80.74265
1220,79.53401
1221,80.42642
1222,80.386536
1223,80.6551
1224,81.03454
1225,79.98448
1226,78.201065
1227,81.076355
1228,80.392555
1229,80.241165
1230,80.96863
1231,81.01466
1232,81.22799
1233,80.66791
1234,84.33956
1235,83.49493
1236,82.66868
1237,83.22573
1238,82.96749
1239,83.68927
1240,85.00092
1241,82.39591
1242,81.31784
1243,81.46907
1244,82.48827
1245,81.95046
1246,80.922485
1247,79.06892
1248,78.64768
1249,78.60612
1250,77.69593
1251,75.71862
1252,76.301
1253,74.96665
1254,78.96272
1255,81.94342
1256,78.44843
1257,77.365036
1258,79.04783
1259,81.16066
1260,80.984215
1261,82.31032
1262,82.58685
1263,83.35951
1264,84.22178
1265,88.0849
1266,92.05339
1267,88.53706
1268,86.60049
1269,91.695625
1270,92.16052
1271,94.16519
1272,94.24163
1273,94.760025
1274,95.02506
1275,95.28572
1276,96.07763
1277,96.01722
1278,95.48959
1279,95.72866
1280,95.42303
1281,95.64952
1282,97.472466
1283,98.84936
1284,98.4504
1285,96.20853
1286,93.4924
1287,93.36177
1288,94.4031
1289,90.18293
1290,94.79621
1291,96.753006
1292,97.01607
1293,96.86734
1294,89.16597
1295,91.08444
1296,90.59434
1297,91.53351
1298,86.41396
1299,84.461075
1300,84.00363
1301,82.656204
1302,84.72468
1303,84.537704
1304,86.375595
1305,89.86781
1306,90.921875
1307,89.69882
1308,86.43159
1309,85.089325
1310,88.47905
1311,89.05814
1312,86.02218
1313,89.575165
1314,91.66961
1315,91.951904
1316,90.70181
1317,89.38752
1318,90.603806
1319,91.0531
1320,92.78845
1321,95.08512
1322,95.77228
1323,96.072266
1324,95.26495
1325,92.89299
1326,91.75476
1327,89.34808
1328,89.85762
1329,88.18256
1330,88.82365
1331,90.44295
1332,89.159355
1333,85.35706
1334,85.07406
1335,84.91894
1336,83.521255
1337,83.302536
1338,83.2091
1339,83.84018
1340,83.29354
1341,79.35936
1342,78.38979
1343,77.576225
1344,76.90712
1345,76.46355
1346,76.247696
1347,77.4559
1348,75.17971
1349,74.70858
1350,75.23687
1351,75.59298
1352,74.35255
1353,75.16918
1354,76.058525
1355,74.79953
1356,74.92211
1357,75.74895
1358,77.91878
1359,76.931366
1360,73.69574
1361,73.14009
1362,72.8746
1363,73.1344
1364,73.747406
1365,77.09211
1366,81.603226
1367,79.582405
1368,76.54487
1369,77.04989
1370,75.02723
1371,74.440285
1372,73.18007
1373,73.084274
1374,75.128296
1375,75.812294
1376,76.249084
1377,74.74403
1378,75.15572
1379,82.415054
1380,76.20528
1381,76.942085
1382,78.47408
1383,82.187645
1384,77.423325
1385,77.36862
1386,79.27669
1387,79.902275
1388,80.46902
1389,79.57461
1390,86.85852
1391,84.01388
1392,78.64323
1393,75.97408
1394,77.823875
1395,79.61927
1396,77.13277
1397,74.57457
1398,75.44292
1399,75.521576
1400,77.32792
1401,75.39773
1402,80.71969
1403,73.74462
1404,75.7714
1405,74.21841
1406,74.42186
1407,74.04495
1408,74.74596
1409,73.85371
1410,72.19825
1411,75.43461
1412,72.50735
1413,73.21808
1414,76.24993
1415,76.20633
1416,74.41313
1417,75.49984
1418,72.34723
1419,72.568504
1420,77.32122
1421,82.46121
1422,82.632545
1423,74.87289
1424,73.30371
1425,74.503334
1426,73.63003
1427,79.13322
1428,80.54375
1429,81.63427
1430,76.04181
1431,74.29613
1432,75.752396
1433,75.81822
1434,74.06031
1435,75.245575
1436,74.32314
1437,76.38836
1438,73.940765
1439,74.2158
1440,76.885925
1441,77.40048
1442,76.47295
1443,78.99893
1444,77.04088
1445,81.51436
1446,82.76906
1447,83.35037
1448,77.83014
1449,75.293434
1450,75.62355
1451,73.91188
1452,73.29403
1453,77.40407
1454,80.921
1455,77.74142
1456,76.92636
1457,79.22824
1458,79.04282
1459,79.063965
1460,79.06963
1461,80.73289
1462,82.265335
1463,82.75478
1464,83.26421
1465,82.28976
1466,82.420074
1467,83.05544
1468,84.475555
1469,87.55356
1470,88.62713
1471,92.196846
1472,88.67896
1473,92.66294
1474,93.04133
1475,91.63269
1476,86.53745
1477,85.32976
1478,87.04728
1479,88.937416
1480,88.2214
1481,91.96705
1482,91.37021
1483,89.68177
1484,87.35969
1485,85.748146
1486,84.57671
1487,86.522514
1488,87.66174
1489,86.8426
1490,84.47963
1491,86.197174
1492,85.50899
1493,86.87935
1494,87.845406
1495,85.66624
1496,82.3228
1497,80.409134
1498,80.55377
1499,81.44621
1500,79.15662
1501,77.146866
1502,78.606224
1503,82.2556
1504,83.2177
1505,83.067856
1506,82.072754
1507,80.544876
1508,83.700714
1509,85.360374
1510,83.770256
1511,82.84707
1512,85.49876
1513,87.7514
1514,92.213974
1515,92.212845
1516,91.32506
1517,89.31102
1518,88.91351
1519,92.03929
1520,92.59974
1521,98.642944
1522,102.41865
1523,105.17758
1524,107.04549
1525,110.26947
1526,111.253204
1527,112.98494
1528,112.817375
1529,112.216995
1530,112.475624
1531,111.37202
1532,110.26065
1533,109.84776
1534,107.92412
1535,107.5017
1536,104.96965
1537,103.12617
1538,102.03637
1539,102.090515
1540,101.91587
1541,101.20316
1542,102.42755
1543,102.36543
1544,102.89887
1545,101.62002
1546,101.94169
1547,103.712234
1548,104.83346
1549,105.42783
1550,105.15248
1551,104.013306
1552,105.71419
1553,106.80071
1554,106.31052
1555,104.53893
1556,103.37346
1557,101.70409
1558,98.70859
1559,95.0144
1560,93.61647
1561,92.95528
1562,92.40692
1563,94.4051
1564,95.12497
1565,92.854256
1566,92.211205
1567,90.725685
1568,88.692345
1569,88.89027
1570,88.16972
1571,86.16985
1572,90.71223
1573,95.27497
1574,94.67548
1575,88.84934
1576,88.803375
1577,94.37462
1578,84.468185
1579,83.36744
1580,84.54663
1581,81.97749
1582,81.91374
1583,80.47334
1584,79.35354
1585,80.95575
1586,79.93483
1587,78.876114
1588,80.71297
1589,84.06886
1590,81.77198
1591,80.83992
1592,80.96598
1593,81.97637
1594,80.24426
1595,79.11675
1596,78.56615
1597,78.31501
1598,79.92637
1599,80.448814
1600,77.957245
1601,77.39442
1602,78.34583
1603,77.380775
1604,78.28882
1605,77.409904
1606,79.0538
1607,80.512726
1608,79.58085
1609,77.60717
1610,76.20737
1611,75.604256
1612,75.44792
1613,76.5188
1614,76.92421
1615,78.56735
1616,77.23929
1617,77.4267
1618,78.77878
1619,75.20507
1620,76.570335
1621,74.80943
1622,77.30235
1623,76.72167
1624,80.717384
1625,83.01565
1626,80.78616
1627,77.204
1628,80.012924
1629,82.53827
1630,77.34824
1631,82.5462
1632,81.82376
1633,77.57256
1634,77.50736
1635,77.85596
1636,77.12893
1637,77.87221
1638,78.17556
1639,76.66374
1640,77.88045
1641,78.93382
1642,78.51272
1643,80.1371
1644,76.01967
1645,76.51025
1646,76.89417
1647,77.08537
1648,78.041405
1649,75.545906
1650,77.23287
1651,77.33409
1652,76.39466
1653,75.92338
1654,75.05737
1655,79.28944
1656,74.55951
1657,74.71968
1658,78.60053
1659,78.25938
1660,78.205986
1661,83.8812
1662,80.274826
1663,77.23774
1664,77.98216
1665,80.72242
1666,82.33818
1667,81.62835
1668,82.4019
1669,82.477844
1670,78.14249
1671,79.054245
1672,77.76209
1673,76.68455
1674,78.36071
1675,78.12388
1676,78.53997
1677,76.06221
1678,79.362724
1679,81.41596
1680,79.00598
1681,78.44865
1682,82.13758
1683,76.516106
1684,79.050766
1685,76.178185
1686,75.19852
1687,77.291176
1688,83.319885
1689,82.98343
1690,76.22039
1691,76.05313
1692,78.43886
1693,76.525116
1694,77.82973
1695,78.94889
1696,77.19187
1697,76.28935
1698,75.47946
1699,76.22848
1700,75.995575
1701,80.07165
1702,84.944115
1703,85.06163
1704,84.95117
1705,83.598
1706,80.83288
1707,79.05751
1708,79.73359
1709,75.51985
1710,76.5465
1711,77.86171
1712,80.108505
1713,78.27327
1714,76.94148
1715,80.03155
1716,79.901436
1717,74.79522
1718,74.85588
1719,74.28816
1720,75.49575
1721,76.09128
1722,74.90003
1723,75.29918
1724,78.16435
1725,78.43898
1726,80.95988
1727,75.805305
1728,77.515396
1729,75.64297
1730,74.81269
1731,78.58733
1732,77.797966
1733,78.10516
1734,79.36711
1735,81.722084
1736,81.944275
1737,81.703674
1738,80.99064
1739,79.315346
1740,79.071
1741,78.804016
1742,78.49953
1743,76.5784
1744,77.1223
1745,79.219376
1746,78.12229
1747,78.99272
1748,75.26882
1749,74.19981
1750,77.78326
1751,76.779015
1752,74.452255
1753,76.824715
1754,78.00339
1755,79.89427
1756,78.75491
1757,76.571045
1758,77.17186
1759,77.1493
1760,80.54522
1761,82.22091
1762,80.69671
1763,81.03837
1764,80.0964
1765,77.59821
1766,77.66936
1767,77.943596
1768,80.867195
1769,77.7844
1770,78.00734
1771,76.51412
1772,77.14376
1773,76.682655
1774,77.88217
1775,80.46763
1776,81.085556
1777,80.397
1778,77.805916
1779,79.020515
1780,81.9693
1781,80.14121
1782,78.582
1783,81.48173
1784,84.95206
1785,85.4403
1786,87.26793
1787,89.38672
1788,90.23684
1789,94.94064
1790,94.25921
1791,89.08423
1792,86.59798
1793,83.14975
1794,82.43249
1795,85.74685
1796,90.51923
1797,94.03079
1798,93.402725
1799,93.567986
1800,96.92281
1801,97.924934
1802,97.57051
1803,98.01122
1804,101.44455
1805,106.66364
1806,106.70139
1807,106.36312
1808,104.879875
1809,105.474754
1810,106.40873
1811,110.70742
1812,112.42578
1813,113.98863
1814,112.81931
1815,113.83056
1816,114.12053
1817,115.76994
1818,115.82733
1819,115.990395
1820,115.79075
1821,112.0636
1822,111.29384
1823,111.12229
1824,111.08305
1825,110.93054
1826,110.00601
1827,108.96024
1828,104.19614
1829,104.55455
1830,107.1145
1831,102.88865
1832,102.63067
1833,100.76251
1834,101.37436
1835,102.4611
1836,105.10915
1837,104.882225
1838,105.03935
1839,99.77428
1840,99.905594
1841,100.51592
1842,99.1393
1843,98.296265
1844,98.24375
1845,97.11663
1846,97.35252
1847,93.5877
1848,97.35257
1849,90.14315
1850,89.85173
1851,87.14443
1852,87.18204
1853,90.19988
1854,88.24828
1855,84.93585
1856,86.42797
1857,83.527405
1858,84.10497
1859,83.85848
1860,85.719574
1861,84.92216
1862,85.63834
1863,83.678215
1864,81.81358
1865,82.60373
1866,82.78141
1867,82.80183
1868,84.23765
1869,81.92554
1870,85.79064
1871,88.18966
1872,86.215256
1873,85.100266
1874,87.26759
