,HeartRate
855,79.91314
856,78.83432
857,78.7463
858,79.20494
859,83.15377
860,82.37218
861,79.06391
862,78.28922
863,76.48227
864,80.746216
865,77.08834
866,79.76776
867,81.32756
868,80.154434
869,76.44217
870,76.18992
871,78.78747
872,77.105835
873,74.604935
874,76.14611
875,75.152145
876,74.04229
877,82.422516
878,80.77241
879,80.88416
880,80.69698
881,79.247444
882,81.20438
883,86.169876
884,87.50995
885,84.662025
886,86.04196
887,80.1933
888,79.40894
889,78.44517
890,78.34033
891,86.9843
892,89.2431
893,88.47824
894,90.664894
895,94.535706
896,96.33283
897,93.46069
898,93.54963
899,94.57901
900,90.60067
901,88.40819
902,88.81516
903,84.35614
904,87.50003
905,90.73274
906,89.74628
907,87.35684
908,87.902824
909,90.854
910,95.100266
911,98.026726
912,93.84366
913,91.27333
914,92.66544
915,94.773186
916,96.159294
917,95.03095
918,94.04756
919,92.97617
920,94.863754
921,94.952126
922,88.60453
923,88.34016
924,88.29309
925,87.242165
926,89.04779
927,90.14306
928,84.94843
929,81.829544
930,80.65559
931,79.66793
932,77.88373
933,81.868454
934,84.52903
935,77.859146
936,76.89871
937,75.981346
938,75.04407
939,74.14924
940,73.54208
941,72.70946
942,71.82755
943,71.33674
944,70.82412
945,70.15109
946,69.73201
947,69.153275
948,68.39291
949,70.4507
950,68.02194
951,67.57614
952,67.02364
953,68.12046
954,66.84225
955,66.40134
956,66.037056
957,65.65059
958,65.45927
959,66.24256
960,67.31286
961,69.87234
962,71.19353
963,69.69489
964,67.29712
965,66.7349
966,66.12706
967,65.98684
968,65.69789
969,70.85056
970,70.50559
971,68.304115
972,67.65705
973,67.59578
974,67.48751
975,66.98243
976,66.45103
977,66.53928
978,65.90711
979,66.08912
980,68.1109
981,68.61673
982,66.25679
983,67.16147
984,71.942444
985,70.447876
986,68.414246
987,68.71067
988,68.02667
989,68.30116
990,67.26293
991,66.457985
992,66.05158
993,70.74503
994,69.07811
995,67.606445
996,69.00438
997,70.96812
998,74.55698
999,71.508064
1000,68.34321
1001,67.994316
1002,67.717865
1003,67.97994
1004,72.20021
1005,68.2451
1006,69.118126
1007,70.73488
1008,70.680405
1009,69.75122
1010,69.246826
1011,69.99844
1012,71.677376
1013,71.2627
1014,69.836494
1015,70.42488
1016,69.272224
1017,70.13993
1018,69.540184
1019,72.20906
1020,71.905556
1021,72.177216
1022,68.15346
1023,67.180115
1024,67.81053
1025,67.661354
1026,67.09786
1027,66.35966
1028,67.49352
1029,65.136345
1030,64.854294
1031,65.188095
1032,64.049904
1033,64.23498
1034,65.52902
1035,65.525185
1036,66.27165
1037,65.46366
1038,64.53695
1039,64.89356
1040,65.25007
1041,63.704464
1042,63.87837
1043,65.11068
1044,64.07591
1045,63.564823
1046,64.6037
1047,66.434074
1048,67.20597
1049,66.35851
1050,65.715706
1051,66.004456
1052,64.95343
1053,65.035446
1054,66.54023
1055,67.68666
1056,66.3635
1057,67.79034
1058,66.576454
1059,66.728966
1060,64.885475
1061,64.96044
1062,68.005775
1063,69.02109
1064,65.812805
1065,65.30639
1066,67.03412
1067,66.22587
1068,66.41242
1069,64.99617
1070,64.924774
1071,66.66709
1072,65.63849
1073,70.952194
1074,68.1833
1075,65.05581
1076,64.50512
1077,66.51779
1078,63.618412
1079,65.8089
1080,64.01124
1081,63.344296
1082,64.71533
1083,65.31559
1084,64.06624
1085,64.11061
1086,64.00427
1087,63.08972
1088,65.400764
1089,67.72368
1090,68.902466
1091,70.03118
1092,72.30216
1093,74.145874
1094,70.98254
1095,70.444855
1096,72.60068
1097,72.06772
1098,66.89348
1099,67.70379
1100,66.52172
1101,66.90717
1102,66.509834
1103,64.057846
1104,64.05045
1105,63.521202
1106,63.374657
1107,69.100235
1108,69.72057
1109,75.349106
1110,77.08188
1111,77.94865
1112,85.82175
1113,88.25576
1114,81.441864
1115,84.245926
1116,75.86967
1117,80.13728
1118,78.08597
1119,71.05092
1120,73.19742
1121,75.5058
1122,75.87921
1123,77.95645
1124,79.003265
1125,79.69411
1126,77.65222
1127,74.52524
1128,70.90494
1129,69.761185
1130,70.354774
1131,72.584885
1132,72.42216
1133,75.926056
1134,79.61774
1135,74.06365
1136,72.299194
1137,74.75137
1138,73.29238
1139,78.60459
1140,79.87369
1141,78.45369
1142,79.37358
1143,76.36078
1144,76.03641
1145,78.48653
1146,75.87426
1147,72.31993
1148,72.89767
1149,71.33658
1150,74.00061
1151,75.84076
1152,76.99238
1153,83.73192
1154,85.82253
1155,78.05475
1156,80.85102
1157,84.236725
1158,86.93383
1159,88.13786
1160,88.68781
1161,88.846695
1162,88.36375
1163,87.959465
1164,90.03186
1165,92.6481
1166,94.097435
1167,93.08187
1168,87.578735
1169,82.00562
1170,85.68012
1171,86.17299
1172,89.14371
1173,92.36998
1174,93.865715
1175,94.58853
1176,93.016594
1177,89.19029
1178,85.7246
1179,82.20642
1180,82.72615
1181,78.78505
1182,76.38626
1183,75.70409
1184,74.036644
1185,73.215614
1186,76.134636
1187,76.06122
1188,76.42825
1189,73.690094
1190,73.9568
1191,77.78683
1192,83.138115
1193,83.525925
1194,86.77331
1195,88.411674
1196,88.61058
1197,88.622604
1198,86.0557
1199,85.017204
1200,84.49334
1201,84.536446
1202,84.381424
1203,87.97647
1204,88.179245
1205,90.83416
1206,91.22845
1207,85.6609
1208,85.3807
1209,88.47402
1210,89.9247
1211,87.67099
1212,86.474396
1213,84.66743
1214,86.124695
1215,82.86313
1216,80.06078
1217,82.38123
1218,82.932304
1219,83.65755
1220,80.515755
1221,79.36041
1222,81.614105
1223,82.607315
1224,82.437096
1225,77.15064
1226,76.57442
1227,80.80037
1228,77.03914
1229,78.55486
1230,83.41441
1231,78.20806
1232,79.66699
1233,86.40373
1234,84.201744
1235,86.38224
1236,86.71439
1237,89.76452
1238,87.74733
1239,86.239494
1240,88.97874
1241,87.18493
1242,82.714386
1243,81.51758
1244,83.448425
1245,79.41329
1246,82.13936
1247,82.7803
1248,84.45824
1249,82.11727
1250,85.06236
1251,88.32588
1252,82.35272
1253,87.233574
1254,84.974556
1255,79.64541
1256,78.62212
1257,80.898254
1258,77.166336
1259,76.09348
1260,75.27038
1261,78.82043
1262,79.87245
1263,77.360916
1264,89.9036
1265,94.507706
1266,95.60846
1267,86.65299
1268,81.725006
1269,84.88859
1270,86.34469
1271,88.045044
1272,90.32946
1273,92.30239
1274,96.19429
1275,96.33051
1276,88.82759
1277,85.39421
1278,86.98192
1279,89.32313
1280,89.560394
1281,90.22946
1282,84.57945
1283,86.42022
1284,85.06267
1285,83.22882
1286,84.11846
1287,87.757195
1288,83.29081
1289,90.06159
1290,81.20918
1291,79.99088
1292,79.18607
1293,79.16606
1294,84.47591
1295,86.55724
1296,79.07751
1297,81.432594
1298,83.53663
1299,81.33132
1300,85.05528
1301,82.75167
1302,84.33334
1303,82.78537
1304,82.29048
1305,84.58817
1306,85.774376
1307,83.832275
1308,86.42024
1309,88.81421
1310,85.04391
1311,80.86074
1312,85.59401
1313,86.996544
1314,82.91013
1315,78.396194
1316,79.0002
1317,86.14744
1318,84.531624
1319,77.70522
1320,78.3098
1321,83.10072
1322,86.340996
1323,87.183624
1324,86.83322
1325,86.56293
1326,87.11699
1327,85.60973
1328,85.13367
1329,87.8625
1330,88.20892
1331,94.1625
1332,85.435814
1333,86.44639
1334,91.239235
1335,84.75866
1336,86.525635
1337,86.65432
1338,82.41445
1339,87.85379
1340,88.701096
1341,87.285614
1342,88.230194
1343,88.486824
1344,81.25221
1345,80.15106
1346,79.479355
