,HeartRate
281,80.02756
282,80.25915
283,80.42882
284,81.153015
285,82.01962
286,81.022484
287,81.13066
288,81.00964
289,78.84093
290,78.54254
291,78.186035
292,78.11644
293,77.69864
294,78.03373
295,78.401276
296,80.20474
297,82.57965
298,83.53147
299,83.99926
300,87.98402
301,87.01249
302,82.31326
303,81.790215
304,83.541214
305,84.030975
306,84.98128
307,85.03699
308,85.53697
309,87.80236
310,89.6843
311,88.22461
312,86.28079
313,89.446526
314,89.77863
315,89.14542
316,89.582535
317,88.85984
318,86.164024
319,84.78731
320,85.0005
321,85.20879
322,85.53913
323,85.43026
324,85.44667
325,84.28839
326,83.62928
327,84.0835
328,84.376015
329,84.53861
330,84.472626
331,84.670135
332,84.78734
333,85.15398
334,85.10188
335,85.1079
336,85.20744
337,86.66162
338,86.66866
339,86.71079
340,86.9173
341,87.00252
342,86.77343
343,86.13662
344,85.76244
345,85.615654
346,84.96355
347,84.06023
348,83.59637
349,83.535706
350,83.75318
351,84.33825
352,84.90045
353,84.93496
354,84.56654
355,83.61265
356,82.76595
357,82.059456
358,81.80816
359,81.97288
360,80.05624
361,79.10874
362,78.265915
363,77.87954
364,76.88874
365,76.41332
366,76.42276
367,76.99811
368,79.87093
369,81.18629
370,81.45272
371,80.06015
372,79.06008
373,79.75684
374,80.50587
375,80.64053
376,81.4347
377,81.650566
378,81.85583
379,82.71986
380,82.98404
381,81.74054
382,80.268265
383,79.254555
384,78.44265
385,78.15415
386,78.450294
387,78.69812
388,80.01944
389,76.51525
390,77.09135
391,79.89114
392,81.406075
393,82.077934
394,82.63375
395,83.92246
396,84.61483
397,83.65263
398,82.50334
399,81.65507
400,80.1969
401,79.74627
402,80.00546
403,80.77322
404,81.06484
405,82.1058
406,82.65402
407,83.485954
408,86.37633
409,86.74639
410,86.88256
411,86.934265
412,85.01022
413,84.40168
414,84.21124
415,85.083954
416,85.82826
417,86.3681
418,85.407
419,84.20917
420,83.450424
421,83.583
422,83.801254
423,84.24492
424,84.50761
425,84.58504
426,84.833824
427,84.32059
428,84.502815
429,84.148224
430,83.98247
431,83.13895
432,81.60751
433,80.96682
434,80.710526
435,79.9676
436,79.31022
437,78.74846
438,79.38944
439,79.8123
440,79.931496
441,79.59657
442,79.23278
443,78.939285
444,78.41217
445,77.57982
446,76.96142
447,77.09968
448,77.871216
449,78.65066
450,79.57669
451,79.58879
452,79.2413
453,79.055466
454,79.35779
455,79.30059
456,78.826904
457,79.261345
458,79.43758
459,78.99054
460,78.69597
461,78.76206
462,80.05525
463,81.87159
464,81.77318
465,82.093056
466,81.19226
467,79.74115
468,78.65606
469,77.188484
470,76.86461
471,77.26039
472,77.71984
473,78.43825
474,80.17706
475,81.13147
476,81.33796
477,81.453285
478,82.16915
479,82.48762
480,82.93282
481,83.492256
482,83.59371
483,83.78006
484,84.0159
485,84.00784
486,84.4382
487,85.077644
488,85.45918
489,84.90263
490,85.144424
491,85.495285
492,85.854485
493,85.67292
494,84.68652
495,84.38343
496,84.21797
497,83.979004
498,83.73648
499,84.18867
500,84.18603
501,83.973694
502,84.20447
503,84.17675
504,85.78161
505,84.05074
506,84.52976
507,84.36445
508,85.69195
509,86.288185
510,86.32062
511,85.445656
512,82.493256
513,82.41705
514,81.80339
515,81.86436
516,81.84031
517,81.511856
518,81.610855
519,83.7249
520,84.47173
521,83.08481
522,81.69816
523,81.20103
524,80.1848
525,80.11736
526,80.462776
527,81.25223
528,81.27574
529,80.39106
530,80.09889
531,79.43488
532,78.311676
533,77.37153
534,77.51662
535,77.19061
536,76.23268
537,75.37684
538,75.11264
539,75.49574
540,75.20419
541,74.810555
542,74.6407
543,74.85843
544,75.583115
545,76.39531
546,76.15847
547,74.65171
548,73.94893
549,75.051865
550,76.72242
551,77.066025
552,76.54428
553,76.924355
554,75.026024
555,74.82195
556,74.64438
557,74.563034
558,76.95713
559,78.28451
560,79.15451
561,79.032936
562,79.48109
563,79.84705
564,79.845276
565,79.27484
566,79.543816
567,79.40736
568,80.0633
569,80.83689
570,80.96075
571,81.30985
572,80.97668
573,80.70137
574,80.998985
575,80.72447
576,80.45463
577,80.30415
578,79.89734
579,80.28348
580,80.69904
581,81.57122
582,81.81538
583,82.22903
584,82.90833
585,82.542854
586,81.75566
587,81.56533
588,81.590805
589,81.36113
590,80.623886
591,80.00762
592,79.361275
593,79.3278
594,79.258354
595,78.23874
596,78.147446
597,78.426125
598,79.73865
599,80.253456
600,79.81769
601,80.382515
602,81.04473
603,82.02083
604,82.21985
605,81.90094
606,81.46508
607,80.45015
608,80.203316
609,80.2482
610,79.33356
611,78.296196
612,77.37247
613,78.11722
614,77.577774
615,78.045235
616,78.23309
617,78.39645
618,78.70526
619,78.49679
620,77.83274
621,78.11536
622,78.25229
623,77.60622
624,77.76488
625,78.64897
626,79.72038
627,78.18735
628,77.57294
629,76.84764
630,75.946236
631,75.179
632,74.43284
633,73.525406
634,73.03447
635,73.04002
636,72.598564
637,72.4125
638,72.624344
639,72.90112
640,72.70555
641,74.23702
642,76.3702
643,76.63749
644,77.60507
645,78.62993
646,78.937164
647,79.35564
648,79.31905
649,78.21244
650,77.24772
651,76.73992
652,76.91939
653,77.2566
654,77.163765
655,77.09017
656,76.59317
657,76.72707
658,76.9605
659,77.699196
660,78.21688
661,78.59345
662,78.8182
663,78.44976
664,77.92373
665,77.96098
666,78.69721
667,79.832794
668,80.62056
669,81.58577
670,81.72795
671,81.49713
672,77.57924
673,77.89539
674,78.931274
675,80.54109
676,82.25928
677,83.810356
678,82.75072
679,81.21729
680,78.139046
681,76.91683
682,77.046745
683,77.02032
684,76.55606
685,76.28694
686,77.13299
687,77.40455
688,77.33899
689,75.76488
690,75.561325
691,75.61645
692,75.73612
693,75.78505
694,76.01075
695,76.08808
696,76.06065
697,76.04119
698,76.45956
699,76.77671
700,76.445114
701,76.19718
702,76.06512
703,76.64983
704,76.8893
705,76.953545
706,77.29755
707,77.77926
708,78.60947
709,79.81377
710,79.993866
711,79.58305
712,79.386055
713,78.958534
714,78.96836
715,79.04247
716,79.19762
717,77.96556
718,76.28203
719,75.32232
720,76.067184
721,76.0837
722,76.60881
723,75.816246
724,74.3369
725,73.662994
726,73.435814
727,73.61514
728,73.66432
729,73.15735
730,73.74205
731,73.93559
732,72.57385
733,71.33443
734,71.05174
735,70.72723
736,69.71055
737,69.2334
738,69.525894
739,71.5633
740,72.34777
741,72.36448
742,72.524025
743,73.15469
744,74.21957
745,74.59964
746,73.90278
747,74.02029
748,74.14071
749,74.576775
750,74.87891
751,74.75631
752,74.519104
753,73.763176
754,73.204956
755,71.946724
756,71.885185
757,71.277504
758,71.43228
759,73.80241
760,74.38463
761,75.54985
762,75.95507
763,75.95211
764,75.72616
765,75.83696
766,76.05148
767,76.745445
768,76.82123
769,76.7016
770,76.84882
771,77.476166
772,78.41559
773,78.52061
774,78.46538
775,77.666565
776,76.29541
777,76.26605
778,77.269104
779,78.79584
780,80.66039
781,81.499794
782,82.023544
783,77.693306
784,78.94941
785,81.314926
786,82.51331
787,83.88177
788,84.705055
789,85.11948
790,85.63299
791,86.55061
792,86.62064
793,85.87632
794,86.22568
795,86.41193
796,86.25404
797,85.87646
798,86.19803
799,85.169106
800,82.71949
801,81.71815
802,82.18665
803,82.70428
804,83.25121
805,83.01895
806,82.34571
807,81.35347
808,79.405426
809,78.93616
810,78.39222
811,78.19861
812,78.70347
813,79.77222
814,80.93942
815,81.657196
816,81.675835
817,81.58167
818,81.65503
819,79.69323
820,79.530914
821,79.151436
822,78.86296
823,79.88086
824,81.00838
825,81.70891
826,81.49873
827,80.75216
828,80.39165
829,79.28338
830,77.93514
831,76.24662
832,75.334366
833,74.29765
834,73.512405
835,72.80126
836,72.70284
837,73.01589
838,73.57615
839,73.66045
840,73.58797
841,73.38695
842,71.62362
843,71.037605
844,70.98118
845,78.219
846,79.14139
847,80.55868
848,80.77093
849,79.540146
850,78.5469
851,75.607376
852,74.421974
853,73.28449
854,73.17422
855,72.51613
856,72.07881
857,71.32076
858,71.29718
859,73.64401
860,74.06461
861,74.26821
862,74.85112
863,74.456604
864,73.235725
865,73.47101
866,74.74042
867,76.18464
868,74.71089
869,75.86206
870,76.65096
871,77.25894
872,78.23238
873,77.878365
874,77.71143
875,75.36402
876,72.61046
877,71.39654
878,70.6813
879,70.03224
880,69.5885
881,69.99018
882,70.19023
883,70.297905
884,69.33605
885,69.14938
886,72.953
887,71.89809
888,71.824
889,71.69482
890,69.982506
891,69.47157
892,69.48263
893,69.89283
894,70.346466
895,70.67485
896,70.60732
897,70.355125
898,70.514915
899,71.45632
900,72.283646
901,72.41995
902,70.13151
903,69.35021
904,69.02776
905,68.530075
906,68.1928
907,68.51144
908,68.91447
909,68.97771
910,68.64665
911,68.51
912,68.262535
913,67.78666
914,67.81931
915,67.94144
916,68.23773
917,68.55813
918,68.63661
919,71.06617
920,70.70515
921,72.380775
922,74.20652
923,74.71352
924,72.835754
925,71.24738
926,71.79553
927,72.79329
928,73.3477
929,71.96061
930,72.36423
931,72.433235
932,72.99302
933,74.02711
934,74.64289
935,75.38932
936,75.578865
937,74.009346
938,73.340096
939,73.44792
940,74.85692
941,75.440895
942,76.15096
943,76.21694
944,77.105034
945,77.835205
946,78.222145
947,78.60963
948,76.90653
949,77.48633
950,77.15154
951,76.97864
952,77.49729
953,78.07059
954,78.32178
955,78.34237
956,78.35865
957,78.28021
958,78.08196
959,77.50314
960,77.50904
961,78.18606
962,77.01667
963,76.9189
964,77.60468
965,77.15963
966,74.33797
967,73.04739
968,73.17613
969,72.71816
970,72.52539
971,72.40629
972,72.52742
973,72.617035
974,72.70732
975,72.31146
976,71.382614
977,70.81701
978,70.74877
979,70.4982
980,69.93684
981,69.94868
982,69.839066
983,69.25964
984,69.19656
985,68.87468
986,67.88343
987,67.19572
988,66.80578
989,66.99467
990,67.18781
991,67.59229
992,67.96228
993,67.83397
994,67.49137
995,67.10103
996,67.396805
997,68.52317
998,69.75272
999,71.5824
1000,71.52367
1001,71.379395
1002,70.82332
1003,69.63946
1004,67.58279
1005,66.94289
1006,66.56778
1007,66.4278
1008,66.17417
1009,66.1414
1010,65.95036
1011,65.91733
1012,65.76731
1013,65.63682
1014,65.481384
1015,65.16957
1016,65.31375
1017,65.425804
1018,65.61021
1019,65.72807
1020,65.4472
1021,65.649345
1022,65.818275
1023,66.009384
1024,66.309906
1025,65.94107
1026,65.58993
1027,65.76919
1028,66.2681
1029,67.33966
1030,67.82084
1031,67.12412
1032,66.74288
1033,66.2014
1034,64.791435
1035,64.42984
1036,64.97453
1037,65.427124
1038,65.997185
1039,66.25086
1040,66.42608
1041,66.10565
1042,65.90852
1043,66.14702
1044,65.856926
1045,65.51988
1046,65.901436
1047,67.44895
1048,66.8912
1049,66.68837
1050,66.55614
1051,66.31314
1052,65.66955
1053,65.66556
1054,65.790596
1055,66.05188
1056,65.884224
1057,65.95574
1058,66.18767
1059,66.40433
1060,66.52368
1061,66.96925
1062,67.58654
1063,67.48068
1064,67.491554
1065,67.4686
1066,67.42583
1067,67.08645
1068,67.07923
1069,68.041855
1070,68.133644
1071,67.349976
1072,67.312096
1073,67.37702
1074,67.31472
1075,67.182686
1076,67.36416
1077,67.574585
1078,67.867355
1079,68.437515
1080,69.03556
1081,69.36014
1082,68.804115
1083,67.84655
1084,67.707115
1085,66.84095
1086,66.40342
1087,66.37373
1088,66.26942
1089,66.40644
1090,66.351395
1091,66.27734
1092,66.004906
1093,66.04787
1094,66.84307
1095,67.194954
1096,67.13918
1097,67.09825
1098,66.92989
1099,68.377686
1100,68.19169
1101,67.3669
1102,67.33827
1103,66.94192
1104,66.82714
1105,67.12686
1106,67.19093
1107,67.03859
1108,66.8728
1109,66.7211
1110,66.557106
1111,67.15349
1112,66.168434
1113,65.704765
1114,65.393265
1115,65.10108
1116,65.04381
1117,64.74753
1118,64.534615
1119,64.58459
1120,64.646065
1121,64.54231
1122,64.285576
1123,64.279976
1124,64.01726
1125,63.572548
1126,63.557793
1127,64.07555
1128,63.99433
1129,63.363792
1130,63.579338
1131,63.95425
1132,64.09795
1133,64.5603
1134,64.444885
1135,64.420586
1136,64.2576
1137,64.07638
1138,64.8148
1139,63.14475
1140,63.203125
1141,63.25673
1142,64.4695
1143,63.341106
1144,63.936466
1145,65.05978
1146,65.07023
1147,63.178707
1148,63.505356
1149,63.93321
1150,64.362305
1151,65.61516
1152,64.67906
1153,63.911964
1154,63.76213
1155,68.3947
1156,67.04775
1157,65.56751
1158,64.996185
1159,64.95243
1160,64.19552
1161,63.37009
1162,62.37954
1163,62.496235
1164,62.025723
1165,62.47106
1166,62.208553
1167,63.67757
1168,63.187893
1169,63.42189
1170,63.987923
1171,63.53716
1172,62.7022
1173,62.976692
1174,64.511986
1175,64.69824
1176,64.19034
1177,63.3915
1178,62.915123
1179,63.392353
1180,63.530785
1181,62.662506
1182,64.22424
1183,65.8396
1184,63.09651
1185,64.31819
1186,64.19716
1187,64.40768
1188,63.52462
1189,62.99939
1190,62.972538
1191,63.45591
1192,64.33788
1193,63.041515
1194,63.866898
1195,63.2996
1196,63.2706
1197,64.29759
1198,63.93218
1199,61.46617
1200,61.39856
1201,61.20366
1202,61.45461
1203,62.420555
1204,63.73093
1205,63.44862
1206,62.696964
1207,62.51727
1208,62.425327
1209,63.462543
1210,61.9398
1211,62.217148
1212,65.69117
1213,66.24537
1214,66.43804
1215,67.06095
1216,67.345795
1217,67.46441
1218,66.95576
1219,66.267685
1220,66.39538
1221,67.656136
1222,69.14149
1223,69.59263
1224,71.52646
1225,73.07241
1226,73.35942
1227,73.02639
1228,73.29332
1229,74.03195
1230,70.13923
1231,70.244606
1232,71.39935
1233,72.236275
1234,72.3724
1235,71.9395
1236,73.52492
1237,74.451004
1238,75.1464
1239,75.57836
1240,76.013405
1241,78.69508
1242,78.9698
1243,78.53708
1244,77.405945
1245,76.97812
1246,77.6357
1247,78.11809
1248,76.3793
1249,74.08127
1250,74.28471
1251,74.40792
1252,75.005035
1253,75.40838
1254,76.31224
1255,77.50613
1256,78.93224
1257,76.85058
1258,76.07221
1259,73.7244
1260,72.47121
1261,71.26208
1262,70.24393
1263,70.31666
1264,71.54087
1265,72.67743
1266,74.13076
1267,74.992836
1268,76.53985
1269,77.08223
1270,77.5798
1271,77.48127
1272,77.99068
1273,80.56098
1274,80.8125
1275,79.46153
1276,77.51964
1277,77.00376
1278,77.4761
1279,78.92793
1280,79.27976
1281,77.994026
1282,76.14045
1283,74.84001
1284,75.64554
1285,76.03393
1286,75.35225
1287,74.277145
1288,73.63712
1289,73.349655
1290,72.68915
1291,72.550514
1292,72.97321
1293,73.342575
1294,72.84458
1295,71.6713
1296,71.22383
1297,71.51138
1298,72.2669
1299,72.65111
1300,69.5728
1301,68.8989
1302,68.52799
1303,68.25827
1304,68.466446
1305,69.85583
1306,70.77857
1307,70.902985
1308,70.92622
1309,70.5529
1310,70.52566
1311,70.09423
1312,69.60832
1313,70.17517
1314,70.38417
1315,70.894264
1316,70.366234
1317,69.787575
1318,69.1666
1319,69.087814
1320,68.11192
1321,67.475914
1322,67.6823
1323,69.267426
1324,69.77579
1325,70.14083
1326,70.17156
1327,69.27056
1328,69.54082
1329,69.84175
1330,69.92435
1331,69.74876
1332,70.09383
1333,69.59496
1334,68.312515
1335,67.54737
1336,68.12241
1337,68.32352
1338,68.77055
1339,69.33748
1340,71.86566
1341,72.2367
1342,75.237335
1343,73.676834
1344,70.26835
1345,69.02964
1346,70.86599
1347,72.686516
1348,73.31618
1349,73.899895
1350,74.0815
1351,74.33761
1352,74.07143
1353,73.65568
1354,72.81401
1355,72.20897
1356,72.16691
1357,72.50374
1358,72.34249
1359,73.47324
1360,74.478294
1361,75.535355
1362,75.8434
1363,74.657524
1364,73.51387
1365,72.67202
1366,71.54598
1367,71.13745
1368,71.29146
1369,72.605576
1370,72.51151
1371,72.64374
1372,73.78206
1373,72.606575
1374,72.60329
1375,72.49917
1376,73.466515
1377,74.60085
1378,73.47814
1379,71.75259
1380,71.44887
1381,71.68779
1382,71.44537
1383,70.15585
1384,68.95566
1385,68.65766
1386,68.29676
1387,68.67833
1388,67.50708
1389,67.24635
1390,66.90808
1391,66.44198
1392,66.37311
1393,67.18383
1394,67.4896
1395,66.97456
1396,66.362564
1397,66.48091
1398,65.91357
1399,64.97082
1400,64.68331
1401,64.31224
1402,64.21458
1403,64.59674
1404,64.718445
1405,66.070274
1406,65.062065
1407,64.03693
1408,63.581085
1409,63.36188
1410,63.104645
1411,63.789646
1412,64.91356
1413,64.806335
1414,63.8327
1415,63.095665
1416,62.759785
1417,63.48187
1418,63.90199
1419,63.7629
1420,63.96218
1421,63.733215
1422,63.19744
1423,62.42177
1424,62.363937
1425,62.36484
1426,62.488434
1427,62.59051
1428,63.476498
1429,63.183655
1430,64.11705
1431,64.75149
1432,65.05343
1433,63.682487
1434,62.72195
1435,62.917366
1436,62.59375
1437,61.923504
1438,62.319843
1439,62.813576
1440,62.529785
1441,62.979458
1442,61.695393
1443,62.007065
1444,64.087524
1445,64.20717
1446,61.984848
1447,61.506584
1448,62.58186
1449,63.566395
1450,63.833122
1451,63.96749
1452,63.371254
1453,63.410328
1454,63.565136
1455,65.01866
1456,66.1289
1457,66.627266
1458,67.17972
1459,64.97985
1460,63.91853
1461,63.315144
1462,64.033035
1463,64.412964
1464,63.58917
1465,62.61656
1466,62.66356
1467,62.9861
1468,63.303104
1469,64.73936
1470,66.18879
1471,68.2596
1472,69.78196
1473,67.23321
1474,65.720505
1475,65.837166
1476,65.87404
1477,65.56502
1478,65.41551
1479,65.35709
1480,65.32252
1481,66.14829
1482,64.311104
1483,63.695026
1484,65.45843
1485,66.886856
1486,66.70177
1487,66.57128
1488,66.36771
1489,66.392586
1490,67.08391
1491,67.99142
1492,68.61995
1493,68.93043
1494,68.17009
1495,65.46109
1496,64.32996
1497,63.328976
1498,63.01189
1499,63.160927
1500,62.484505
1501,62.742203
1502,62.837383
1503,62.14763
1504,61.585434
1505,61.188473
1506,61.4628
1507,61.05073
1508,61.30503
1509,60.88773
1510,60.840317
1511,60.46494
1512,61.006683
1513,61.355618
1514,63.14989
1515,62.988335
1516,62.717552
1517,62.957043
1518,61.439667
1519,60.82041
1520,60.67409
1521,60.69097
1522,60.91116
1523,61.478203
1524,60.714336
1525,60.692993
1526,60.86283
1527,60.94911
1528,60.905228
1529,61.33248
1530,61.373577
1531,61.40086
1532,60.770542
1533,60.93334
1534,60.83299
1535,60.372772
1536,60.251705
1537,61.158627
1538,60.485363
1539,60.761337
1540,60.74528
1541,60.304447
1542,60.326187
1543,60.629955
1544,61.234108
1545,61.587715
1546,62.16793
1547,62.395164
1548,61.716747
1549,61.15327
1550,60.712215
1551,61.001972
1552,61.434383
1553,61.385033
1554,61.499523
1555,61.439606
1556,61.75866
1557,63.505577
1558,63.109154
1559,61.8848
1560,60.88251
1561,59.74852
1562,61.074078
1563,60.625984
1564,60.729053
1565,61.710445
1566,61.03114
1567,61.207073
1568,60.549988
1569,60.960777
1570,59.875336
1571,60.06768
1572,60.636692
1573,59.939907
1574,60.401783
1575,60.191643
1576,60.684696
1577,60.2645
1578,59.281326
1579,60.787724
1580,61.795124
1581,66.07758
1582,63.164314
1583,62.032394
1584,61.83138
1585,62.625935
1586,62.3615
1587,60.583847
1588,61.08134
1589,60.84374
1590,61.023445
1591,61.48964
1592,60.773605
1593,60.83407
1594,61.020287
1595,62.88667
1596,64.48158
1597,63.715393
1598,62.697876
1599,62.450516
1600,61.54618
1601,60.922646
1602,60.563557
1603,60.058144
1604,60.198776
1605,61.693195
1606,61.762943
1607,62.21176
1608,61.551647
1609,60.211075
1610,59.94288
1611,59.61402
1612,59.38681
1613,59.85954
1614,59.49394
1615,59.670723
1616,59.7949
1617,59.575077
1618,59.814785
1619,59.939915
1620,59.93451
1621,59.670383
1622,58.974827
1623,60.06611
1624,60.344696
1625,58.952335
1626,59.096085
1627,59.309433
1628,59.44512
1629,61.230286
1630,62.15583
1631,59.986034
1632,60.607166
1633,60.80138
1634,60.867744
1635,60.56742
1636,59.898735
1637,59.825237
1638,59.873398
1639,60.221474
1640,59.99692
1641,60.863007
1642,60.237488
1643,59.526432
1644,60.08425
1645,59.559273
1646,64.45147
1647,65.83764
1648,63.4483
1649,63.753777
1650,65.01793
1651,65.37356
1652,64.74034
1653,63.58122
1654,62.976963
1655,63.17647
1656,64.33907
1657,64.754745
1658,65.47477
1659,66.16374
1660,63.034866
1661,63.25376
1662,63.570827
1663,63.457066
1664,64.34935
1665,61.645634
1666,61.997524
1667,61.242386
1668,61.829075
1669,63.08535
1670,64.79641
1671,65.717026
1672,63.38278
1673,63.09797
1674,63.847107
1675,64.95567
1676,65.35135
1677,64.82726
1678,64.56269
1679,63.21045
1680,63.097923
1681,63.53028
1682,65.038445
1683,64.977585
1684,63.992
1685,65.205505
1686,68.24404
1687,66.590195
1688,65.56497
1689,65.44606
1690,65.77169
1691,65.75724
1692,66.82233
1693,67.22935
1694,66.79824
1695,65.93082
1696,65.759766
1697,66.360176
1698,67.98541
1699,73.09601
1700,68.35489
1701,67.29571
1702,67.28733
1703,66.94634
1704,66.6405
1705,65.93612
1706,64.91893
1707,64.82394
1708,65.375
1709,65.67977
1710,64.93841
1711,64.71691
1712,64.0204
1713,63.675716
1714,64.16124
1715,64.87957
1716,65.64589
1717,66.60027
1718,70.040794
1719,69.92569
1720,67.89383
1721,67.81653
1722,67.00581
1723,66.22858
1724,66.00872
1725,65.7499
1726,65.62791
1727,65.15846
1728,65.70516
1729,65.42572
1730,65.58464
1731,66.285614
1732,66.99877
1733,67.96762
1734,68.22326
1735,68.24284
1736,68.31744
1737,67.39931
1738,66.82766
1739,65.31532
1740,64.64954
1741,64.98357
1742,66.01512
1743,66.2534
1744,66.245445
1745,66.34482
1746,66.51664
1747,66.76403
1748,66.7053
1749,66.68139
1750,66.92944
1751,67.17862
1752,69.38762
1753,69.695595
1754,71.27188
1755,71.67954
1756,71.26038
1757,70.75681
1758,72.84845
1759,70.192116
1760,68.66471
1761,69.11323
1762,69.329185
1763,72.804016
1764,75.68533
1765,77.1266
1766,78.60164
1767,75.760376
1768,74.64312
1769,75.42587
1770,75.69069
1771,77.18945
1772,77.419205
1773,77.17976
1774,76.145836
1775,74.73999
1776,74.42692
1777,76.203705
1778,76.181114
1779,76.00841
1780,75.75845
1781,75.40948
1782,74.01553
1783,73.05882
1784,72.82563
1785,72.88136
1786,72.03311
1787,71.12204
1788,71.16875
1789,71.89577
1790,70.95881
1791,69.78035
1792,70.18208
1793,69.43922
1794,68.83173
1795,70.70802
1796,70.0517
1797,69.52006
1798,69.739944
1799,68.79499
1800,68.84908
1801,69.13786
1802,69.207794
1803,67.93969
1804,67.89661
1805,67.44744
1806,66.98
1807,67.430244
1808,67.40261
1809,67.1431
1810,67.017944
1811,66.75541
1812,65.99377
1813,65.94937
1814,65.71769
1815,66.37247
1816,66.67855
1817,67.00849
1818,66.8773
1819,67.410614
1820,67.19789
1821,66.320946
1822,65.719444
1823,65.1779
1824,65.750534
1825,65.77016
1826,66.358444
1827,67.27926
1828,67.943405
1829,70.68543
1830,69.37703
1831,68.38056
1832,69.021645
1833,70.06676
1834,72.0448
1835,70.10289
1836,68.31671
1837,67.35227
1838,67.970116
1839,68.631035
1840,68.94793
1841,67.95037
1842,67.707504
1843,67.34616
1844,65.921
1845,65.05181
1846,64.68637
1847,64.889046
1848,65.73318
1849,66.063126
1850,66.66452
1851,67.594345
1852,66.81664
1853,65.97155
1854,65.56386
1855,65.7096
1856,66.414734
1857,66.86283
1858,66.348885
1859,66.02601
1860,66.00842
1861,65.30053
1862,64.63516
1863,64.388954
1864,64.88392
1865,65.31421
1866,65.06331
1867,64.92659
1868,64.13143
1869,64.21956
1870,65.25984
1871,65.21604
1872,65.36328
1873,65.759636
