,HeartRate
0,77.69058
1,77.6297
2,82.88264
3,84.29977
4,83.94655
5,83.00368
6,82.40271
7,81.2509
8,84.55538
9,85.18342
10,84.677
11,87.88463
12,86.76359
13,85.04285
14,83.07409
15,84.24441
16,84.38075
17,85.73438
18,84.55096
19,84.26297
20,84.440796
21,83.79278
22,83.06119
23,84.54114
24,86.29886
25,87.52089
26,86.954285
27,87.50477
28,85.2422
29,85.428986
30,87.45114
31,88.24541
32,88.5398
33,88.80895
34,88.31226
35,88.095245
36,88.84399
37,88.607185
38,88.01245
39,89.60952
40,91.56098
41,90.248825
42,86.174
43,85.22479
44,84.72465
45,82.89221
46,82.20186
47,81.5378
48,82.05603
49,81.158
50,81.0787
51,81.06355
52,87.520966
53,89.93713
54,89.63567
55,88.3454
56,88.60003
57,84.62
58,82.92648
59,83.29841
60,84.18897
61,84.245094
62,82.32992
63,81.92149
64,81.92665
65,81.93743
66,87.42641
67,85.13281
68,86.23452
69,87.410355
70,85.41019
71,86.670296
72,87.159225
73,87.214836
74,86.41024
75,86.1391
76,86.777435
77,88.66575
78,88.73186
79,87.91176
80,85.185295
81,83.49359
82,83.223656
83,84.665955
84,84.01503
85,85.047516
86,84.545135
87,85.24515
88,85.81693
89,84.649734
90,85.23587
91,85.012794
92,83.29259
93,85.08197
94,87.85943
95,84.78019
96,85.74142
97,86.433014
98,86.3801
99,86.71861
100,84.22863
101,82.91419
102,82.806915
103,84.32323
104,91.49803
105,89.14711
106,88.370834
107,89.60257
108,87.45544
109,85.730415
110,85.85119
111,88.21219
112,87.88239
113,88.4222
114,89.18324
115,89.583626
116,90.63535
117,91.09785
118,85.74766
119,88.77779
120,90.925285
121,87.19318
122,87.785416
123,88.113174
124,88.42356
125,88.51601
126,87.6459
127,88.51952
128,89.316925
129,89.27073
130,88.03147
131,89.79273
132,89.48783
133,86.23754
134,83.75501
135,83.84302
136,84.12132
137,84.27411
138,84.72619
139,85.25998
140,86.88768
141,86.26692
142,88.539375
143,90.93883
144,87.141205
145,89.850784
146,91.39066
147,91.16379
148,87.54838
149,85.7149
150,87.94728
151,85.3957
152,86.670944
153,88.4825
154,88.564995
155,90.01657
156,84.79911
157,88.14419
158,86.64874
159,87.55521
160,88.26727
161,88.325066
162,84.15787
163,85.67876
164,86.22799
165,87.483315
166,88.89511
167,90.9041
168,84.02825
169,85.681595
170,89.44123
171,90.70667
172,90.08838
173,90.02575
174,88.37647
175,94.34988
176,86.73192
177,90.93528
178,92.89775
179,90.64317
180,90.37113
181,90.76971
182,85.98361
183,89.980034
184,85.57991
185,89.90799
186,92.33967
187,92.74252
188,93.83826
189,84.64701
190,87.02659
191,86.91506
192,89.01541
193,89.50356
194,90.02879
195,87.795105
196,90.589325
197,87.904884
198,90.51803
199,93.9093
200,89.692986
201,90.98018
202,94.4396
203,92.09262
204,88.99606
205,84.96073
206,87.129814
207,84.626305
208,82.698845
209,84.52554
210,84.21365
211,83.842476
212,85.138626
213,83.443886
214,88.06169
215,90.05265
216,88.609
217,85.87163
218,87.112625
219,86.4714
220,82.09247
221,85.63765
222,86.75163
223,86.13279
224,86.24762
225,83.73458
226,87.925575
227,91.05346
228,91.37897
229,91.11169
230,92.64351
231,89.287094
232,86.95695
233,86.82555
234,87.628105
235,88.11963
236,89.29747
237,89.57412
238,88.77472
239,87.36422
240,88.709915
241,90.36521
242,84.93876
243,89.29218
244,92.05668
245,90.16054
246,89.34426
247,91.76989
248,92.17506
249,91.43367
250,88.36058
251,87.66903
252,88.212234
253,87.82054
254,87.496826
255,88.65722
256,87.13717
257,89.45281
258,85.70255
259,83.60049
260,84.75393
261,85.86846
262,83.5232
263,85.55067
264,85.0551
265,82.73925
266,82.49019
267,83.55261
268,86.12974
269,87.908325
270,89.32141
271,86.59334
272,84.68066
273,88.61206
274,86.48652
275,86.91745
276,87.997765
277,87.481544
278,81.36492
279,80.98937
280,81.20043
281,81.9696
282,81.58507
283,82.51925
284,84.95301
285,84.721016
286,82.673065
287,84.95977
288,86.3209
289,86.22625
290,84.402885
291,82.546776
292,87.23464
293,86.70187
294,85.395065
295,85.3574
