,HeartRate
195,67.021225
196,68.003204
197,67.34335
198,67.4662
199,65.53497
200,64.75056
201,67.055984
202,67.882515
203,66.13843
204,64.90698
205,66.1987
206,65.21274
207,63.563675
208,64.24749
209,65.69086
210,66.75384
211,64.63764
212,65.876335
213,65.60079
214,66.18462
215,64.39403
216,63.568283
217,64.67854
218,65.01055
219,65.5253
220,64.84596
221,63.41236
222,63.63367
223,63.45638
224,62.97592
225,62.93877
226,64.1105
227,64.76353
228,64.445915
229,64.82137
230,68.10947
231,64.96458
232,63.633514
233,63.296387
234,63.563496
235,64.27592
236,67.25459
237,63.24925
238,64.413
239,68.712776
240,63.154385
241,63.353687
242,63.04478
243,62.479733
244,63.67921
245,65.246506
246,65.94299
247,65.04935
248,68.02626
249,68.138435
250,67.181526
251,67.185165
252,65.55449
253,65.29627
254,66.55171
255,66.088425
256,66.20738
257,68.27881
258,69.56868
259,71.70377
260,65.90217
261,65.1392
262,65.15864
263,66.51692
264,65.617386
265,65.68698
266,66.015236
267,67.24097
268,68.982216
269,70.82378
270,68.36425
271,64.269356
272,63.826614
273,64.628006
274,67.16627
275,67.84973
276,72.7656
277,75.765465
278,69.70387
279,67.96292
280,70.771935
281,72.75641
282,69.54819
283,67.419235
284,67.38314
285,67.10452
286,64.59071
287,64.02147
288,63.703083
289,64.120865
290,65.18704
291,66.857666
292,66.63235
293,65.64732
294,66.744804
295,68.57021
296,63.732204
297,62.787704
298,64.346954
299,65.72567
300,68.36179
301,63.64596
302,63.898693
303,63.469124
304,63.23892
305,65.986664
306,69.038925
307,71.739174
308,72.556725
309,72.19036
310,67.24406
311,65.80717
312,65.15494
313,68.78997
314,70.088234
315,71.73493
316,74.2195
317,76.27848
318,68.92427
319,68.47265
320,67.725784
321,66.42239
322,67.68635
323,69.35311
324,72.74824
325,72.49744
326,69.732056
327,70.0113
328,71.56241
329,71.51539
330,71.73152
331,70.31846
332,74.00116
333,67.1323
334,67.08528
335,69.607475
336,70.87702
337,70.150215
338,67.63893
339,70.278625
340,69.54011
341,72.66458
342,74.2983
343,68.13269
344,67.533615
345,67.89288
346,68.61617
347,68.29964
348,68.146706
349,68.96501
350,69.764084
351,71.9707
352,74.13847
353,72.403854
354,70.228195
355,71.03875
356,69.67986
357,68.03921
358,68.50712
359,74.79784
360,74.07465
361,71.742424
362,70.95823
363,71.41879
364,71.93435
365,69.07355
366,69.661934
367,71.759796
368,70.478195
369,74.04806
370,73.97673
371,72.8177
372,71.361664
373,70.33913
374,69.92278
375,71.52388
376,71.47305
377,71.61002
378,73.29642
379,71.84056
380,68.14441
381,67.54641
382,67.30605
383,68.07981
384,69.8751
385,67.27645
386,67.03901
387,66.83683
388,66.689384
389,66.65959
390,66.775665
391,67.6171
392,73.45665
393,71.74135
394,72.94303
395,73.883385
396,74.607315
397,75.78758
398,77.788536
399,77.12786
400,73.72876
401,69.980255
402,70.27638
403,71.54945
404,72.54778
405,74.89701
406,76.074005
407,74.84724
408,72.747795
409,71.39013
410,72.40809
411,76.104614
412,74.59001
413,72.56628
414,73.07164
415,74.78033
416,75.13146
417,74.80191
418,77.11272
419,74.490166
420,73.89133
421,74.56491
422,74.742065
423,74.80269
424,74.74505
425,74.61639
426,74.50618
427,73.535515
428,71.627945
429,72.07927
430,71.53749
431,71.70022
432,71.20687
433,71.93492
434,72.1353
435,72.00814
436,71.76771
437,69.31864
438,69.405334
439,69.051575
440,73.89155
441,78.43072
442,78.64027
443,74.09851
444,73.24881
445,72.07077
446,70.75215
447,70.84182
448,75.53475
449,76.226135
450,77.09452
451,75.49013
452,75.395485
453,75.05717
454,74.763824
455,74.08195
456,73.90924
457,74.60724
458,75.12908
459,74.59736
460,74.76826
461,73.39135
462,72.97916
463,71.738495
464,72.20505
465,73.44051
466,72.68343
467,72.09023
468,71.62475
469,72.21275
470,74.402405
471,75.777626
472,70.78999
473,71.25649
474,70.16532
475,71.23193
476,70.23843
477,71.932625
478,69.35543
479,68.43937
480,68.63118
481,71.92785
482,73.86071
483,73.57817
484,73.271774
485,73.79161
486,74.63237
487,74.83951
488,81.090836
489,73.029945
490,72.331924
491,76.410416
492,77.858826
493,78.13722
494,76.75643
495,73.98553
496,71.27676
497,70.5405
498,70.97799
499,72.646255
500,73.1813
501,73.54275
502,72.29523
503,71.74432
504,71.99843
505,72.39436
506,74.60782
507,77.257324
508,73.54069
509,72.67285
510,72.72692
511,72.92785
512,73.8913
513,73.13023
514,74.977875
515,76.87837
516,74.00574
517,74.10206
518,74.474754
519,74.640816
520,75.03302
521,74.76517
522,79.78777
523,77.26039
524,72.29843
525,70.95791
526,70.62711
527,71.399734
528,72.37025
529,73.40929
530,73.17824
531,74.20769
532,75.3029
533,75.53738
534,75.00184
535,73.777695
536,72.0363
537,71.4064
538,71.902985
539,69.61002
540,69.364845
541,70.307106
542,69.905174
543,68.84979
544,68.334564
545,68.675026
546,69.43603
547,74.31066
548,80.8208
549,83.07155
550,83.07651
551,82.93011
552,81.249275
553,77.88389
554,76.354256
555,72.556564
556,70.80607
557,70.16913
558,68.62443
559,67.00931
560,66.206726
561,66.07911
562,65.650566
563,69.00852
564,73.057846
565,70.101685
566,66.98724
567,66.23397
568,66.81839
569,67.168976
570,65.665245
571,66.11966
572,66.77686
573,65.98701
574,65.76407
575,65.952415
576,69.408966
577,70.73807
578,69.77105
579,68.117615
580,66.86537
581,67.1889
582,67.579994
583,70.022446
584,71.515625
585,72.725204
586,74.75773
587,73.07578
588,74.70562
589,75.80033
590,74.6816
591,70.908005
592,68.79293
593,68.388405
594,70.1437
595,71.73479
596,75.20451
597,77.244934
598,78.11707
599,78.93191
600,80.23495
601,80.75039
602,81.02297
603,79.14843
604,79.117035
605,79.805145
606,79.80426
607,79.50145
608,79.564476
609,82.15724
610,77.06943
611,74.707344
612,74.17537
613,73.080864
614,72.728355
615,70.99695
616,70.59236
617,74.22058
618,76.68642
619,76.7205
620,74.989944
621,71.06609
622,70.06311
623,69.53035
624,71.80054
625,73.35049
626,70.38627
627,70.47636
628,70.58355
629,71.412
630,73.46412
631,76.41249
632,76.80466
633,75.629105
634,75.106804
635,75.81048
636,75.422485
637,73.106766
638,72.275894
639,71.77213
640,71.71461
641,72.52783
642,72.98072
643,75.11742
644,75.803986
645,75.21793
646,76.47431
647,74.84829
648,75.1069
649,77.00442
650,76.598335
651,75.502884
652,73.288445
653,71.39866
654,72.87028
655,73.34871
656,73.39839
657,74.48025
658,76.67297
659,77.5801
660,76.46595
661,75.04818
662,73.74063
663,73.17526
664,73.75357
665,74.25859
666,79.34535
667,81.563286
668,81.42724
669,80.22009
670,79.625244
671,75.0483
672,73.93223
673,71.558846
674,70.652245
675,71.06759
676,73.407814
677,73.80428
678,73.90188
679,73.56452
680,73.661026
681,74.37787
682,76.36605
683,77.16875
684,72.75546
685,72.064896
686,73.28899
687,75.5758
688,77.84747
689,73.39642
690,72.04182
691,71.05554
692,72.5882
693,76.09455
694,77.03247
695,76.12187
696,74.88671
697,75.0022
698,75.730606
699,73.9242
700,72.86814
701,71.40587
702,70.09494
703,69.27459
704,68.518814
705,68.132996
706,68.49841
707,69.2225
708,71.4377
709,68.53897
710,67.34198
711,67.41262
712,66.457146
713,65.679
714,65.015625
715,64.43702
716,63.993023
717,63.61788
718,63.20379
719,63.228783
720,63.062786
721,63.229866
722,63.54663
723,62.91816
724,62.615562
725,62.278854
726,61.911774
727,61.7745
728,62.688747
729,62.5691
730,62.277294
731,61.877716
732,62.410774
733,63.257156
734,63.145786
735,63.003506
736,62.285393
737,62.666855
738,62.35618
739,62.75327
740,62.768887
741,61.830566
742,62.41744
743,63.19708
744,62.079845
745,62.912273
746,66.44069
747,62.784077
748,62.701813
749,62.91917
750,62.557503
751,61.878918
752,61.404808
753,60.973446
754,60.73214
755,60.59711
756,60.64968
757,60.701427
758,60.538876
759,60.538857
760,60.770985
761,60.69604
762,60.96882
763,62.642326
764,63.438297
765,63.067974
766,61.65393
767,61.44424
768,61.816338
769,61.79172
770,62.001366
771,62.854572
772,62.621845
773,61.834396
774,64.43617
775,63.35124
776,65.88168
777,67.16132
778,67.70852
779,69.22087
780,74.92489
781,75.04361
782,75.31578
783,77.19107
784,77.99674
785,76.704796
786,75.8507
787,76.97649
788,76.34275
789,73.95668
790,71.84122
791,69.574036
792,68.909706
793,68.177055
794,67.62442
795,66.93792
796,66.68557
797,67.07358
798,66.94558
799,65.836136
800,65.06272
801,66.220055
802,71.40223
803,69.89962
804,70.43493
805,71.06871
806,71.39821
807,66.40571
808,64.84883
809,64.618385
810,67.4595
811,68.56727
812,67.78881
813,67.65987
814,71.58345
815,71.01826
816,68.77932
817,68.26043
818,67.62101
819,66.6552
820,67.48821
821,68.19514
822,68.109375
823,69.966064
824,72.92884
825,73.393
826,69.075745
827,70.142746
828,70.19932
829,69.917465
830,74.614
831,75.14897
832,77.41158
833,76.8104
834,76.328125
835,77.396866
836,73.6653
837,74.309006
838,74.62041
839,74.68291
840,74.42915
841,74.06814
842,73.16863
843,79.28305
844,77.771866
845,76.52911
846,75.9608
847,76.795456
848,77.887825
849,78.132965
850,77.3292
851,76.439095
852,74.47567
853,74.48772
854,73.756744
855,73.19787
856,72.731606
857,72.05675
858,71.99001
859,78.0072
860,75.53899
861,74.89887
862,74.36227
863,71.96038
864,76.76381
865,76.42925
866,78.03718
867,77.53639
868,78.906815
869,75.25493
870,74.74914
871,75.0509
872,75.390915
873,74.993164
874,74.20204
875,72.494896
876,72.64165
877,72.96039
878,78.63885
879,82.91633
880,82.53998
881,77.2874
882,71.54421
883,72.055664
884,72.73517
885,70.34843
886,69.62538
887,69.622284
888,69.23911
889,73.588524
890,72.76941
891,71.7767
892,68.44543
893,67.96396
894,68.559814
895,68.78075
896,67.85874
897,68.046394
898,70.15557
899,73.54933
900,73.17979
901,68.550186
902,68.29992
903,69.52217
904,71.253136
905,70.475975
906,71.7425
907,73.46642
908,71.8449
909,69.329445
910,68.15661
911,73.78214
912,75.12747
913,73.34497
914,69.6526
915,69.45968
916,68.55518
917,67.481026
918,67.12486
919,67.16164
920,67.86248
921,67.28137
922,68.08316
923,68.76514
924,68.81484
925,71.23818
926,72.841675
927,71.87706
928,68.44758
929,67.81653
930,67.912605
931,68.174675
932,67.606575
933,66.68321
934,66.46461
935,66.7782
936,68.73743
937,70.596436
938,70.99942
939,68.61253
940,68.71305
941,69.67416
942,71.566956
943,69.32638
944,68.78485
945,69.96095
946,70.264404
947,69.62117
948,69.57157
949,69.52895
950,69.25852
951,66.510635
952,65.91994
953,66.27147
954,67.9681
955,65.68993
956,64.80575
957,64.291954
958,66.01996
959,68.755775
960,73.45615
961,74.30431
962,76.14783
963,77.25399
964,70.86276
965,72.018875
966,68.75561
967,68.27307
968,68.41924
969,68.462524
970,68.058334
971,73.07901
972,74.57761
973,74.0201
974,71.49368
975,68.6123
976,67.21532
977,67.54689
978,65.86542
979,66.9005
980,68.87598
981,68.77009
982,72.53934
983,71.81232
984,67.71249
985,69.286865
986,69.71812
987,73.63304
988,72.33901
989,72.2916
990,74.05425
991,73.58715
992,74.45617
993,74.874405
994,72.74145
995,68.36755
996,72.445206
997,69.42575
998,68.34623
999,70.07778
1000,70.35368
1001,73.943924
1002,75.82038
1003,76.98736
1004,73.51842
1005,72.156044
1006,74.54396
1007,71.64284
1008,67.905014
1009,66.8629
1010,66.08621
1011,66.3559
1012,69.76138
1013,74.45155
1014,76.5442
1015,77.29115
1016,77.81094
1017,74.4991
1018,75.58302
1019,82.1475
1020,83.50421
1021,81.19404
1022,79.69136
1023,81.2988
1024,78.25399
1025,77.388725
1026,76.217834
1027,76.2931
1028,76.391914
1029,80.03973
1030,79.50305
1031,78.224625
1032,77.1124
1033,78.28043
1034,79.884094
1035,81.30919
1036,80.890724
1037,84.3698
1038,84.768814
1039,86.276
1040,84.87355
1041,84.891846
1042,84.12139
1043,80.55401
1044,78.12878
1045,78.07901
1046,75.35415
1047,74.58809
1048,74.023766
1049,75.07882
1050,75.31232
1051,76.9634
1052,79.84822
1053,76.994095
1054,74.516785
1055,74.908485
1056,73.80374
1057,73.80438
1058,71.06104
1059,70.330154
1060,70.14673
1061,70.29595
1062,70.303314
1063,69.706
1064,69.03427
1065,68.587395
1066,73.09539
1067,75.951065
1068,76.821625
1069,71.266495
1070,71.08017
1071,71.28382
1072,72.48792
1073,70.298454
1074,76.341545
1075,78.01117
1076,82.62504
1077,80.61462
1078,78.81868
1079,74.09064
1080,76.009445
1081,76.792175
1082,78.46398
1083,73.01461
1084,70.92369
1085,71.29775
1086,74.54423
1087,73.80995
1088,72.06977
1089,73.17755
1090,74.61584
1091,75.68846
1092,76.19597
1093,77.51541
1094,76.795456
1095,77.06549
1096,77.33152
1097,77.66004
1098,77.80982
1099,80.13211
1100,80.55459
1101,80.05906
1102,79.5389
1103,79.30446
1104,77.0226
1105,78.92196
1106,74.5944
1107,76.655365
1108,78.14798
1109,74.6276
1110,73.87829
1111,74.81021
1112,72.47977
1113,72.69697
1114,73.72092
1115,73.289185
1116,71.80027
1117,71.940956
1118,73.61631
1119,75.39157
1120,75.80065
1121,75.900826
1122,75.57136
1123,74.59801
1124,72.98931
1125,71.58444
1126,71.14855
1127,71.23473
1128,70.96758
1129,70.754974
1130,71.280556
1131,70.90652
1132,70.45435
1133,70.498116
1134,69.661095
1135,68.91835
1136,68.682236
1137,69.73111
1138,69.712555
1139,70.469925
1140,70.54508
1141,70.78456
1142,70.56156
1143,71.38735
1144,71.49731
1145,73.33553
1146,74.46926
1147,71.4981
1148,68.84734
1149,68.50166
1150,69.30682
1151,68.579704
1152,67.134865
1153,66.54177
1154,65.981476
1155,65.95801
1156,68.02407
1157,71.655365
1158,69.200485
1159,67.38105
1160,67.87872
1161,68.17984
1162,69.44886
1163,70.59518
1164,73.984375
1165,73.83822
1166,73.1688
1167,72.58513
1168,73.36716
1169,72.41052
1170,70.266785
1171,69.43815
1172,69.640724
1173,69.110374
1174,68.94094
1175,68.76132
1176,68.112724
1177,69.29111
1178,69.65605
1179,70.2919
1180,71.08728
1181,71.17691
1182,68.97037
1183,68.30699
1184,72.11922
1185,73.31176
1186,68.33807
1187,68.53357
1188,70.11409
1189,70.8687
1190,67.75964
1191,71.04639
1192,71.97061
1193,69.60007
1194,71.046684
1195,72.493416
1196,76.0007
1197,77.083694
1198,72.951
1199,70.93413
1200,69.89783
1201,69.12577
1202,70.95716
1203,70.50786
1204,70.33558
1205,69.83923
1206,69.445854
1207,68.72532
1208,68.85662
1209,69.45343
1210,68.990005
1211,70.52227
1212,68.87884
1213,66.79799
1214,66.23339
1215,66.887566
1216,65.355606
1217,65.12044
1218,65.81898
1219,65.15764
1220,65.15891
1221,65.79717
1222,66.580154
1223,65.04542
1224,63.936615
1225,63.88369
1226,66.0775
1227,65.364365
1228,65.07562
1229,65.36114
1230,65.263626
1231,63.61228
1232,62.884575
1233,62.337807
1234,62.734867
1235,62.561237
1236,66.93904
1237,67.78713
1238,63.75094
1239,63.802284
1240,63.57467
1241,63.027374
1242,62.264652
1243,61.86816
1244,62.3324
1245,62.4444
1246,62.4005
1247,62.165123
1248,63.274963
1249,65.53518
1250,64.529526
1251,66.17657
1252,64.56067
1253,65.70154
1254,65.08489
1255,64.1828
1256,62.24661
1257,64.49131
1258,62.93706
1259,62.064045
1260,61.77133
1261,62.00467
1262,62.006084
1263,61.715973
1264,62.43908
1265,62.550293
1266,62.07128
1267,61.4465
1268,62.830917
1269,67.03936
1270,63.791336
1271,65.04731
1272,66.43119
1273,65.47587
1274,65.20988
1275,62.400425
1276,64.233315
1277,65.793175
1278,65.407265
1279,65.29657
1280,62.856533
1281,63.59317
1282,63.78786
1283,65.07874
1284,64.64174
1285,63.698833
1286,62.19403
1287,64.636894
1288,66.437874
1289,67.48104
1290,67.81948
1291,67.917984
1292,68.63898
1293,68.9757
1294,69.71863
1295,68.802765
1296,69.250916
1297,69.94726
1298,68.1988
1299,66.91709
1300,66.403046
1301,66.352264
1302,65.839905
1303,66.33147
1304,67.43338
1305,65.241066
1306,64.57234
1307,65.04476
1308,70.814964
1309,70.639465
1310,65.35988
1311,65.1313
1312,67.51612
1313,68.26957
1314,66.56009
1315,70.81847
1316,70.189285
1317,67.29019
1318,67.68974
1319,69.66958
1320,66.07096
1321,65.51809
1322,65.98005
1323,67.7591
1324,64.57624
1325,64.32819
1326,65.072586
1327,65.20417
1328,65.6517
1329,65.47586
1330,65.237724
1331,67.38626
1332,64.4148
1333,65.24617
1334,66.29858
1335,66.56473
1336,66.94151
1337,64.60815
1338,65.11562
1339,68.517784
1340,69.00445
1341,66.13889
1342,65.814606
1343,66.036705
1344,65.75171
1345,65.30495
1346,67.52371
1347,70.62235
1348,71.62235
1349,68.05608
1350,66.24541
1351,66.06645
1352,67.34933
1353,67.49325
1354,66.067345
1355,65.94151
1356,66.66549
1357,63.653816
1358,64.15958
1359,63.889576
1360,63.02879
1361,62.837753
1362,62.79548
1363,63.65177
1364,68.208694
1365,68.99304
1366,67.60517
1367,66.79324
1368,68.1391
1369,69.84876
1370,68.51538
1371,68.99547
1372,68.70385
1373,70.16627
1374,71.5123
1375,68.753
1376,66.91156
1377,66.787994
1378,66.54253
1379,66.15207
1380,65.25354
1381,64.802704
1382,67.64255
1383,67.90446
1384,65.250435
1385,64.90838
1386,66.47305
1387,69.48603
1388,68.76231
1389,67.498055
1390,68.14961
1391,70.60817
1392,71.44703
1393,71.49609
1394,70.42787
1395,67.77132
1396,68.93989
1397,70.33148
1398,73.22241
1399,70.914
1400,67.49096
1401,66.053856
1402,71.27149
1403,71.85857
1404,72.66999
1405,73.69317
1406,73.57192
1407,73.50155
1408,73.27949
1409,73.3409
1410,74.49483
1411,74.97999
1412,74.964096
1413,74.71401
1414,74.907036
1415,74.632454
1416,74.62309
1417,75.63942
1418,73.076775
1419,69.20507
1420,69.38435
1421,73.86208
1422,73.16929
1423,72.11133
1424,68.352806
1425,67.429405
1426,71.88065
1427,72.01229
1428,70.29585
1429,74.94633
1430,76.17366
1431,78.91603
1432,78.44167
1433,76.50919
1434,74.2414
1435,72.38772
1436,74.76143
1437,74.141556
1438,71.11534
1439,70.69587
1440,70.5135
1441,67.98522
1442,67.17281
1443,66.3772
1444,67.24714
1445,67.924644
1446,67.84348
1447,65.49688
1448,64.91466
1449,65.27543
1450,65.18109
1451,65.62488
1452,66.068214
1453,64.065125
1454,64.06253
1455,64.67347
1456,65.44146
1457,65.2446
1458,63.668026
1459,62.835793
1460,62.807564
1461,63.089794
1462,62.07293
1463,61.93869
1464,66.91614
1465,67.78858
1466,65.39483
1467,70.312775
1468,73.119865
1469,73.06493
1470,72.29134
1471,72.325836
1472,68.9907
1473,69.45157
1474,73.99593
1475,75.09581
1476,74.78526
1477,74.7763
1478,75.83034
1479,75.184235
1480,75.65968
1481,76.75108
1482,77.4452
1483,77.82336
1484,75.3207
1485,75.22872
1486,75.44914
1487,74.15672
1488,73.25369
1489,71.69465
1490,72.115776
1491,71.61724
1492,73.57873
1493,75.41909
1494,76.08878
1495,76.365456
1496,75.22016
1497,73.97753
1498,77.08374
1499,75.121956
1500,73.6118
1501,73.516716
1502,78.32899
1503,79.60846
1504,79.14191
1505,78.84975
1506,79.39442
1507,79.90343
1508,80.60059
1509,80.754486
1510,80.2137
1511,83.3549
1512,76.78613
1513,75.795906
1514,76.231415
1515,77.22869
1516,81.748344
1517,82.57549
1518,81.13019
1519,81.04288
1520,78.2322
1521,77.92162
1522,79.121025
1523,79.24482
1524,78.55561
1525,76.40877
1526,74.69277
1527,74.59537
1528,73.53506
1529,72.95767
1530,76.10461
1531,78.256485
1532,78.19018
1533,77.48808
1534,75.90776
1535,75.74056
1536,76.25873
1537,75.58153
1538,73.99245
1539,72.89018
1540,71.998825
1541,72.24504
1542,72.77559
1543,71.841095
1544,71.831505
1545,70.910515
1546,70.52475
1547,70.74323
1548,70.952835
1549,74.47702
1550,75.17016
1551,75.60938
1552,73.99785
1553,73.2702
1554,72.61398
1555,71.7331
1556,71.5398
1557,70.27819
1558,68.95721
1559,68.15281
1560,69.28854
1561,74.9893
1562,76.90467
1563,78.43593
1564,77.657425
1565,72.93147
1566,71.618256
1567,71.32016
1568,70.7544
1569,70.0792
1570,69.60841
1571,68.54512
1572,67.84966
1573,67.52146
1574,68.99087
1575,69.92966
1576,70.03546
1577,69.27985
1578,67.93599
1579,70.02929
1580,70.99098
1581,73.8917
1582,75.73926
1583,73.24157
1584,72.65317
1585,71.769844
1586,70.16613
1587,68.51573
1588,67.751526
1589,67.99112
1590,67.55387
1591,67.20117
1592,67.08412
1593,67.01668
1594,67.9452
1595,67.787994
1596,66.01389
1597,66.99958
1598,66.69158
1599,66.417656
1600,66.01583
1601,65.94633
1602,67.15382
1603,69.268654
1604,73.45279
1605,74.71404
1606,75.09401
1607,74.53108
1608,73.98651
1609,71.53761
1610,69.91475
1611,67.93654
1612,67.76963
1613,68.43921
1614,68.75302
1615,71.88917
1616,70.43965
1617,69.074455
1618,67.26671
1619,67.67868
1620,68.16961
1621,68.16374
1622,66.472565
1623,65.54927
1624,64.93881
1625,64.54367
1626,66.333916
1627,64.58341
1628,64.096466
1629,66.70942
1630,68.79334
1631,65.718994
1632,68.20126
1633,69.36844
1634,68.87562
1635,64.90361
1636,64.307915
1637,63.753468
1638,63.548355
1639,62.756577
1640,62.294426
1641,62.300797
1642,62.438255
1643,62.42465
1644,62.786655
1645,63.818096
1646,68.5593
1647,67.56003
1648,67.16405
1649,68.30165
1650,69.34363
1651,68.997955
1652,65.38754
1653,64.04642
1654,63.837914
1655,64.474754
1656,64.71993
1657,65.94901
1658,65.86464
1659,63.66032
1660,64.55075
1661,65.13172
1662,66.13186
1663,68.09832
1664,68.36849
1665,71.884
1666,75.58869
1667,76.00304
1668,74.30149
1669,69.12974
1670,69.15417
1671,67.905815
1672,67.248405
1673,66.91576
1674,66.47457
1675,66.803085
1676,69.86232
1677,70.31666
1678,70.02427
1679,69.96469
1680,70.73934
1681,72.793686
1682,69.97159
1683,71.65651
1684,75.64299
1685,74.390526
1686,72.42168
1687,72.516365
1688,72.932205
1689,74.54593
1690,77.10129
1691,71.81534
1692,71.8336
1693,71.94555
1694,72.14864
1695,72.588936
1696,76.42865
1697,80.23418
1698,82.323875
1699,83.00494
1700,83.24948
1701,82.680176
1702,81.40436
1703,80.79775
1704,79.97801
1705,79.07987
1706,78.70219
1707,75.28757
1708,74.24474
1709,74.27661
1710,73.6413
1711,74.26289
1712,76.26462
1713,77.50993
1714,78.31082
1715,76.24909
1716,75.20614
1717,75.33986
1718,75.348755
1719,74.548416
1720,80.84537
1721,80.653244
1722,77.0343
1723,77.21844
1724,77.7575
1725,77.697365
1726,77.48259
1727,78.00663
1728,79.57638
1729,76.354294
1730,75.483894
1731,75.468025
1732,75.46023
1733,76.95199
1734,78.12547
1735,79.01541
1736,79.0757
1737,78.60388
1738,78.00752
1739,77.99124
1740,78.892075
1741,79.42669
1742,79.677826
1743,80.16069
1744,80.14762
1745,78.585754
1746,79.86555
1747,80.29921
1748,80.63247
1749,81.19486
1750,82.61084
1751,78.83486
1752,75.81452
1753,73.82393
1754,73.435936
1755,76.458626
1756,73.42342
1757,72.56304
1758,72.38805
1759,70.3288
1760,71.33699
1761,74.86431
1762,75.98701
1763,75.02254
1764,70.90417
1765,70.106735
1766,71.59496
1767,78.42274
1768,79.95571
1769,80.16426
1770,80.19565
1771,80.215385
1772,80.26605
1773,75.87655
1774,73.41416
1775,72.25519
1776,73.0365
1777,74.59486
1778,76.26667
1779,77.8648
1780,80.788086
1781,81.73734
1782,80.327576
1783,78.51983
1784,74.04125
1785,72.52833
1786,72.31753
1787,73.45719
1788,74.30725
1789,76.23534
1790,78.11897
1791,79.94206
1792,78.56439
1793,78.397736
1794,76.71193
1795,74.95009
1796,75.75224
1797,76.62394
1798,75.63364
1799,75.27972
1800,76.263626
1801,73.1337
1802,72.85963
1803,75.681015
1804,75.3352
1805,72.99553
1806,73.931946
1807,74.693436
1808,75.43632
1809,71.41884
1810,71.63595
1811,78.06726
1812,75.73318
1813,75.73178
1814,76.56198
1815,77.25068
1816,76.3777
1817,75.45141
1818,74.955154
1819,74.71587
1820,75.86165
1821,77.09926
1822,76.69978
1823,78.06834
1824,77.17696
1825,75.565865
1826,80.685646
1827,84.79579
1828,77.14515
1829,75.46384
1830,77.409546
1831,79.15807
1832,76.84768
1833,76.12683
1834,82.75604
1835,82.39296
1836,79.88271
1837,78.41766
1838,81.62154
1839,82.11982
1840,83.181465
1841,81.48086
1842,81.17856
1843,79.72292
1844,77.7448
1845,77.68469
1846,78.793945
1847,80.16579
1848,83.20963
1849,81.82565
1850,77.72504
1851,76.41698
1852,77.31567
1853,78.27166
1854,78.49438
1855,79.167915
1856,78.97622
1857,77.557526
1858,76.68708
1859,79.75688
1860,78.97386
1861,77.75771
1862,76.96269
1863,75.889984
1864,73.97954
1865,72.22612
1866,71.705666
1867,71.06066
1868,70.22234
1869,69.70689
1870,71.09254
1871,73.1755
1872,71.78811
1873,71.111595
