,Breathing Rate
0,50.529152
1,50.55192
2,50.568214
3,50.574844
4,47.18901
5,47.221256
6,47.240337
7,47.248726
8,45.683125
9,45.7226
10,45.756912
11,45.797123
12,45.830963
13,45.85382
14,45.877804
15,37.774055
16,37.82057
17,37.86604
18,37.91844
19,37.938328
20,37.964466
21,38.009384
22,39.27168
23,46.1738
24,46.134758
25,47.68928
26,49.34965
27,49.34812
28,49.344692
29,51.026653
30,52.637684
31,52.564396
32,52.50211
33,52.44903
34,52.389317
35,52.339542
36,52.284
37,52.227104
38,52.215126
39,52.202908
40,52.18309
41,52.1822
42,52.194862
43,52.185158
44,52.19744
45,52.216564
46,52.231495
47,52.243214
48,52.24467
49,52.249405
50,52.24361
51,52.25238
52,50.497444
53,50.502907
54,50.49982
55,47.08767
56,47.123005
57,45.566814
58,36.416233
59,34.703304
60,33.292385
61,28.441378
62,27.88771
63,25.219122
64,25.123398
65,24.669668
66,23.91695
67,23.892872
68,23.912424
69,23.281572
70,22.422703
71,21.952185
72,21.988379
73,22.491613
74,21.950794
75,21.482037
76,21.423582
77,21.850693
78,21.80152
79,22.307022
80,26.075352
81,27.633612
82,27.626009
83,30.69115
84,30.673504
85,30.634333
86,30.578857
87,27.519821
88,26.012415
89,25.959265
90,25.905724
91,22.624195
92,22.028568
93,21.66889
94,20.917667
95,20.853716
96,20.60384
97,20.580988
98,20.586138
99,20.026907
100,20.624828
101,20.060362
102,20.076204
103,19.887608
104,19.881691
105,19.537962
106,18.551064
107,18.195013
108,18.122305
109,18.358692
110,17.997309
111,17.964207
112,17.931713
113,17.74599
114,17.890142
115,17.724674
116,17.549297
117,17.535154
118,17.69806
119,17.695572
120,17.861042
121,19.907282
122,20.59053
123,20.618086
124,20.630219
125,20.635876
126,20.641317
127,21.132517
128,21.681017
129,21.683935
130,21.68137
131,23.306355
132,23.30049
133,23.283733
134,25.288517
135,26.215342
136,26.213974
137,29.541775
138,29.548119
139,28.31503
140,28.271372
141,28.231037
142,28.19968
143,26.107548
144,26.545786
145,28.114073
146,26.533123
147,28.104296
148,26.513376
149,25.119436
150,20.897284
151,20.832245
152,20.346277
153,20.30996
154,20.724747
155,20.728262
156,23.176079
157,23.222454
158,23.234798
159,23.26556
160,20.418966
161,20.417253
162,20.42387
163,22.63084
164,23.37187
165,25.411482
166,23.360168
167,23.316292
168,23.279852
169,22.557238
170,22.539295
171,20.412542
172,22.535906
173,20.399769
174,19.78844
175,19.738277
176,18.602554
177,18.545359
178,18.505724
179,18.316486
180,18.337523
181,18.336979
182,18.534988
183,18.551622
184,19.700474
185,20.364086
186,22.292402
187,22.337852
188,22.345364
189,22.346308
190,26.85922
191,26.868313
192,26.817825
193,26.782457
194,26.739174
195,26.69767
196,26.65746
197,26.613852
198,22.254507
199,22.193663
200,20.829096
201,20.769632
202,20.729244
203,22.041327
204,22.362936
205,22.414062
206,22.447693
207,22.831257
208,22.866821
209,22.563894
210,22.590626
211,22.623049
212,22.648922
213,22.976805
214,22.620928
215,22.939127
216,22.572304
217,22.5408
218,22.876947
219,22.528242
220,22.532799
221,22.525076
222,22.524803
223,22.195848
224,22.190435
225,22.52022
226,22.197138
227,22.527626
228,22.530293
229,22.54022
230,22.548986
231,22.89356
232,25.294813
233,25.317614
234,25.318867
235,22.95028
236,22.933193
237,24.841541
238,24.84217
239,24.835808
240,24.831497
241,24.818766
242,22.566544
243,21.370134
244,22.49452
245,22.471508
246,22.459703
247,22.479012
248,21.309273
249,22.500408
250,19.959816
251,19.935726
252,19.912815
253,23.967005
254,24.434912
255,24.472986
256,27.871956
257,28.456366
258,28.422232
259,27.829655
260,27.79107
261,24.105894
262,22.664507
263,22.603613
264,20.122955
265,22.168024
266,21.254648
267,21.205524
268,21.19401
269,21.184372
270,19.837341
271,19.850147
272,19.862007
273,19.888418
274,19.923677
275,21.362494
276,21.375668
277,21.39407
278,22.291761
279,22.28549
280,22.285208
281,22.288073
282,22.28394
283,20.048729
284,20.025915
285,19.970984
286,19.743855
287,19.708193
288,21.005638
289,20.999975
290,19.694807
291,19.689772
292,19.677498
293,17.91457
294,18.563793
295,17.869894
296,18.545013
297,18.55423
298,18.544336
299,18.54516
300,19.290857
301,21.061686
302,20.139784
303,19.369781
304,18.652626
305,19.36123
306,19.951471
307,19.954882
308,19.945524
309,20.140682
310,20.132301
311,20.124916
312,20.111853
313,20.102274
314,20.099405
315,20.10322
316,20.116665
317,19.92245
318,19.917145
319,19.90508
320,19.313663
321,19.305563
322,19.299217
323,17.230442
324,16.866657
325,17.093746
326,17.558279
327,17.548191
328,17.035988
329,17.021168
330,17.015203
331,17.011698
332,17.528654
333,18.464499
334,21.380465
335,22.027525
336,21.453697
337,22.05618
338,22.722136
339,24.599733
340,28.55804
341,25.940374
342,25.870777
343,25.831766
344,25.784739
345,27.214613
346,25.71165
347,25.654823
348,25.179457
349,25.17084
350,25.174053
351,25.162373
352,25.157255
353,24.7215
354,23.909803
355,23.944565
356,23.567255
357,23.203463
358,23.207373
359,23.216429
360,23.230688
361,23.6113
362,23.247042
363,23.62299
364,21.367275
365,21.350094
366,20.83193
367,20.36576
368,19.939335
369,20.331026
370,19.331863
371,18.254154
372,16.950695
373,16.853542
374,16.771046
375,16.73147
376,16.707165
377,16.711548
378,16.72358
379,16.72094
380,18.105564
381,18.139193
382,19.71091
383,20.637415
384,20.438995
385,20.691986
386,20.940256
387,20.92672
388,20.91674
389,21.698324
390,20.886894
391,20.408731
392,20.382097
393,20.136343
394,20.101753
395,20.089407
396,20.070267
397,20.074253
398,20.081568
399,20.084435
400,20.089495
401,19.895378
402,20.106365
403,20.118237
404,19.925325
405,19.926832
406,20.137001
407,20.137121
408,20.139664
409,20.135967
410,20.817654
411,22.243916
412,22.257792
413,21.103731
414,22.25511
415,21.100868
416,21.350285
417,21.346674
418,21.338757
419,21.612484
420,21.6098
421,21.324848
422,21.317457
423,21.30899
424,21.583723
