,Breathing Rate
0,21.645199
1,21.970224
2,21.965292
3,21.962534
4,21.9484
5,21.944881
6,21.951302
7,21.941626
8,21.934551
9,21.926178
10,21.915651
11,21.91678
12,21.908255
13,22.537346
14,23.621593
15,24.43255
16,24.455408
17,24.456455
18,24.451353
19,24.443342
20,24.436953
21,24.430788
22,24.42028
23,24.4126
24,24.40082
25,24.387115
26,24.367615
27,24.349413
28,22.502518
29,22.499996
30,24.337309
31,22.17235
32,22.174854
33,22.174456
34,22.174597
35,22.18412
36,22.188168
37,24.397432
38,24.433102
39,24.451586
40,24.887308
41,24.47149
42,24.4742
43,24.459684
44,24.44723
45,24.452505
46,24.43444
47,24.41718
48,24.404673
49,24.388205
50,24.368319
51,23.95654
52,22.855787
53,22.846895
54,22.84212
55,22.849344
56,22.851408
57,22.849209
58,22.854961
59,25.702286
60,22.893036
61,22.886612
62,21.92792
63,21.364515
64,21.352736
65,21.091923
66,21.335707
67,22.528719
68,21.07351
69,21.06552
70,21.05352
71,21.046118
72,21.581049
73,21.589354
74,21.61913
75,21.631056
76,21.637463
77,21.93064
78,22.563242
79,22.559664
80,22.561062
81,22.559364
82,22.567982
83,22.56216
84,22.558279
85,22.553892
86,22.539995
87,22.540073
88,22.540121
89,27.759909
90,27.792841
91,27.775883
92,27.762796
93,27.739687
94,27.727219
95,27.705336
96,27.68494
97,25.68627
98,25.648048
99,24.354736
100,23.191887
101,21.607784
102,20.006176
103,19.7246
104,19.312279
105,19.268976
106,19.062395
107,19.055809
108,18.871794
109,18.173994
110,17.679018
111,17.516779
112,17.50639
113,17.199883
114,17.200068
115,17.201694
116,16.587378
117,16.545208
118,17.115316
119,17.107279
120,17.102118
121,17.100101
122,17.104107
123,17.433397
124,17.113667
125,16.343225
126,15.223256
127,15.14609
128,15.079718
129,15.035914
130,15.114956
131,15.083011
132,15.063144
133,15.056577
134,15.050712
135,15.0583725
136,16.128407
137,16.173637
138,18.49248
139,18.547705
140,18.578419
141,18.59137
142,18.774807
143,18.583494
144,18.577555
145,18.559593
146,18.736403
147,18.537798
148,18.518942
149,17.59679
150,17.216377
151,17.173672
152,16.81216
153,16.802402
154,17.12645
155,17.482325
156,18.235115
157,18.264511
158,19.877436
159,20.355541
160,20.615583
161,20.3983
162,20.407469
163,20.41188
164,20.409346
165,20.396395
166,20.619339
167,21.102913
168,21.092667
169,20.349356
170,18.392536
171,20.292337
172,18.311892
173,17.926746
174,17.89158
175,17.872059
176,17.862736
177,18.22818
178,18.229935
179,20.775822
180,20.813047
181,20.842897
182,20.162153
183,20.177414
184,20.186619
185,20.877348
186,20.19661
187,20.875757
188,21.122564
189,21.110704
190,21.094791
191,21.072748
192,21.056137
193,20.105194
194,19.889816
195,20.09253
196,19.680218
197,19.67569
198,18.712091
199,18.690594
200,17.292595
201,17.24457
202,17.036913
203,17.014692
204,17.003593
205,17.17182
206,17.1814
207,17.191238
208,17.192593
209,17.20672
210,17.212736
211,17.571604
212,17.588984
213,17.59923
214,18.151329
215,18.149126
216,17.609732
217,17.598999
218,17.577961
219,16.739494
220,15.722901
221,15.66005
222,15.60866
223,15.571428
224,16.100523
225,16.108143
226,15.555333
227,15.544548
228,16.09964
229,16.126335
230,18.448584
231,19.087551
232,19.126404
233,20.190077
234,20.433002
235,20.430136
236,20.426048
237,20.193047
238,20.17901
239,18.802216
240,18.587395
241,18.537687
242,16.001772
243,15.615571
244,14.344931
245,13.291616
246,12.9629545
247,13.777463
248,13.756457
249,12.927665
250,12.595415
251,12.800902
252,12.798806
253,13.763547
254,15.190061
255,15.311043
256,15.40409
257,16.504763
258,17.614326
259,20.759365
260,23.244072
261,23.220179
262,20.773405
263,23.13787
264,23.10999
265,23.060503
266,23.017714
267,22.964518
268,22.254097
269,20.366901
270,22.179169
271,22.155035
272,22.137484
273,22.13185
274,22.136932
275,22.170824
276,22.201797
277,22.20064
278,22.22603
279,22.92148
280,22.937124
281,23.317545
282,23.334583
283,23.704456
284,25.812527
285,23.706367
286,23.683664
287,25.788754
288,25.795988
289,25.794498
290,23.66447
291,23.632563
292,23.612411
293,23.595016
294,23.213167
295,22.182318
296,21.572975
297,21.551313
298,21.545418
299,20.777275
300,20.311605
301,18.601759
302,18.565968
303,18.529118
304,18.518919
305,18.515226
306,18.514492
307,18.51144
308,18.522825
309,18.535946
310,17.836117
311,17.163544
312,16.126677
313,15.479824
314,16.014065
315,15.977631
316,17.004704
317,17.01529
318,14.954387
319,14.878981
320,14.810554
321,14.270237
322,14.750569
323,14.739119
324,14.228133
325,14.200083
326,16.924175
327,16.97344
328,17.182026
329,17.21518
330,17.236937
331,17.263283
332,17.293554
333,17.288094
334,18.928007
335,19.950907
336,19.953287
337,19.952744
338,20.162024
339,20.145344
340,19.913757
341,19.91491
342,19.912405
343,19.908527
344,19.904242
345,19.90043
346,19.888494
347,19.87302
348,19.857565
349,18.699524
350,17.806322
351,17.769976
352,18.651766
353,18.649082
354,17.749886
355,18.652788
356,19.860706
357,19.883656
358,19.896576
359,18.7284
360,18.725555
361,18.722645
362,18.719715
363,18.722898
364,18.715525
365,18.69686
366,18.680807
367,18.674086
368,18.669088
369,18.657545
370,18.653837
371,18.107971
372,18.112682
373,18.117037
374,18.115808
375,17.925898
376,17.917646
377,18.101786
378,18.109457
379,20.328547
380,20.356882
381,18.204473
382,18.180424
383,19.694187
384,19.704126
385,20.365154
386,20.372934
387,20.376036
388,20.37413
389,20.841757
390,21.650963
391,20.840246
392,20.827374
393,20.348299
394,20.817316
395,20.826397
396,20.811554
397,20.796503
398,20.114733
399,19.6903
400,19.680195
401,19.671919
402,19.667498
403,20.080605
404,19.677156
405,18.557774
406,18.533476
407,18.51092
408,18.49712
409,18.315935
410,18.311188
411,18.492393
412,18.499218
413,18.504528
414,18.50529
415,18.506962
416,18.506338
417,18.509912
418,18.522854
419,18.530546
420,19.09606
421,19.096975
422,19.09985
423,18.537249
424,18.526705
425,19.08595
426,20.109034
427,20.34767
428,20.358547
429,20.36432
430,20.367323
431,20.36784
432,20.144386
433,19.526154
434,19.512493
435,19.503576
436,19.900103
437,20.114422
438,20.109324
439,20.095951
440,20.314535
441,19.893946
442,19.496204
443,19.491652
444,19.490786
445,19.106802
446,19.105251
447,18.546745
448,18.526876
449,18.5073
450,17.779814
451,17.758455
452,17.744177
453,18.461655
454,18.474257
455,18.492239
456,18.50166
457,18.506851
458,18.513723
459,18.335987
460,18.5213
461,19.292656
462,19.302565
463,19.309553
464,19.314182
465,19.309776
466,18.370136
467,18.34366
468,16.523228
469,16.454485
470,18.254456
471,18.259653
472,18.274296
473,16.435331
474,20.298077
475,16.486828
476,16.423424
477,20.310514
478,19.905678
479,19.934174
480,20.395998
481,20.398129
482,21.421062
483,20.4047
484,20.381536
485,21.374031
486,22.977232
487,23.730116
488,24.112556
489,25.398329
490,25.36484
491,25.779848
492,25.781406
493,25.768269
494,28.924212
495,25.77754
496,24.038729
497,25.69368
498,23.97989
499,22.845123
500,19.998747
501,19.92662
502,19.8671
503,19.82625
504,19.051735
505,19.798126
506,19.210049
507,19.222166
508,19.22383
509,18.889687
510,18.90205
511,19.292841
512,18.954737
513,19.342255
