,Breathing Rate
247,20.88556
248,20.826504
249,20.782518
250,20.53642
251,20.521923
252,20.520561
253,20.326653
254,20.139149
255,20.149586
256,20.369122
257,20.388214
258,20.398481
259,20.632507
260,20.642632
261,20.638256
262,20.633678
263,20.632727
264,20.627392
265,20.621584
266,19.980927
267,20.60466
268,20.596846
269,20.59287
270,20.586721
271,20.57972
272,20.576517
273,20.58072
274,20.581074
275,20.581182
276,20.581469
277,20.817621
278,20.589378
279,20.822235
280,21.068819
281,21.326462
282,21.334053
283,21.61387
284,21.619535
285,21.622517
286,21.62525
287,21.914305
288,21.62217
289,21.620996
290,21.617987
291,21.333464
292,21.065718
293,21.0566
294,21.305687
295,21.304707
296,21.5846
297,21.58975
298,21.594587
299,21.603159
300,20.589972
301,20.58319
302,20.580006
303,21.057978
304,21.062271
305,21.333874
306,21.337883
307,21.337769
308,21.335527
309,21.336042
310,21.337023
311,21.341993
312,21.34485
313,21.350256
314,21.352303
315,21.346214
316,21.617231
317,24.040163
318,24.05843
319,24.060547
320,24.063526
321,24.059061
322,31.559383
323,24.162006
324,24.063675
325,26.210136
326,26.19652
327,28.290318
328,26.184298
329,26.139153
330,26.120102
331,24.752296
332,24.745508
333,25.611887
334,26.08448
335,26.088224
336,28.199097
337,28.267181
338,28.830687
339,28.229458
340,28.804794
341,28.81367
342,28.814499
343,28.803564
344,28.794447
345,28.778017
346,28.75444
347,25.640812
348,28.68593
349,25.148796
350,25.123035
351,25.12533
352,25.130375
353,25.136118
354,27.063362
355,27.10259
356,27.12006
357,28.234129
358,31.395723
359,33.41933
360,33.412586
361,33.386948
362,33.342373
363,31.309454
364,33.25336
365,33.20897
366,33.164143
367,31.115116
368,28.004978
369,24.723501
370,24.647335
371,23.44266
372,23.384373
373,21.783947
374,21.774527
375,23.390371
376,24.22626
377,24.275963
378,24.734467
379,24.793245
380,24.43368
381,23.693275
382,23.720495
383,24.517382
384,25.34085
385,25.321068
386,25.737576
387,25.713528
388,25.677313
389,25.646004
390,25.635782
391,25.6315
392,25.624569
393,25.62511
394,24.348873
395,24.327246
396,24.313591
397,24.296831
398,24.29362
399,22.496683
400,21.360182
401,21.092855
402,21.068216
403,20.81609
404,20.808502
405,20.587837
406,20.815403
407,20.594847
408,20.826674
409,20.832733
410,21.083715
411,21.093409
412,21.10913
413,21.380718
414,21.945623
415,22.916595
416,24.046076
417,24.042833
418,25.298407
419,24.033255
420,24.013048
421,24.00217
422,23.988602
423,25.677803
424,25.67625
425,25.66717
426,26.619036
427,26.122543
428,26.108093
429,26.096954
430,26.093874
431,26.099503
432,26.10476
433,26.114674
434,29.399324
435,29.408577
436,29.386333
437,29.368526
438,29.35677
439,26.111738
440,21.0725
441,20.999163
442,20.887217
443,20.811525
444,22.410604
445,23.094475
446,22.417288
447,22.42211
448,20.75045
449,20.765915
450,20.781727
451,21.313494
452,21.36027
453,21.987324
454,22.318846
455,22.625994
456,22.607138
457,22.581858
458,23.260876
459,24.44219
460,24.466434
461,24.467667
462,24.466951
463,24.45075
464,24.427433
465,24.399097
466,28.276949
467,28.2933
468,28.26809
469,24.423409
470,22.587948
471,21.666378
472,20.066177
473,19.992693
474,19.935017
475,19.89474
476,19.87288
477,20.26655
478,20.261368
479,20.268354
480,20.276077
481,20.320297
482,20.367088
483,20.411827
484,20.435383
485,20.439491
486,21.137707
487,21.122257
488,21.106943
489,20.396858
490,20.376585
491,20.35779
492,20.354454
493,20.34684
494,20.339403
495,20.335098
496,20.341377
497,20.336096
498,20.119228
499,20.118942
500,20.332756
501,20.128717
502,19.926903
503,19.929846
504,19.924822
505,19.923834
506,19.923628
507,19.923325
508,19.925112
509,19.724503
510,19.719095
511,19.71735
512,19.71801
513,19.916317
514,20.345963
515,20.347841
516,20.354082
517,20.351603
518,20.351608
519,20.347042
520,20.572279
521,20.812105
522,20.815388
523,20.819345
524,20.819187
525,20.820578
526,20.816708
527,20.813667
528,19.734453
529,19.72694
530,18.960691
531,19.690096
532,18.920094
533,18.902792
534,18.887297
535,18.51182
536,18.502129
537,18.868732
538,18.50411
539,18.881742
540,19.082396
541,19.48799
542,19.915194
543,19.928043
544,19.731417
545,19.729414
546,19.73193
547,19.72789
548,19.929117
549,19.92831
550,20.352371
551,20.349943
552,20.349154
553,20.341642
554,20.565302
555,20.56585
556,20.567474
557,20.345673
558,20.573452
559,20.575375
560,20.574781
561,20.574892
562,20.344778
563,20.340662
564,20.564709
565,20.339415
566,20.568537
567,19.331715
568,19.314514
569,16.813427
570,16.71475
571,16.619846
572,18.43034
573,18.436716
574,19.227217
575,19.652248
576,19.676722
577,20.114832
578,19.712303
579,19.725603
580,20.159313
581,20.177084
582,20.185507
583,20.189543
584,20.16688
585,20.59187
586,20.570723
587,21.61377
588,21.918175
589,22.245861
590,22.254139
591,22.25626
592,22.258543
593,25.814013
594,25.833431
595,24.095432
596,24.075108
597,24.055595
598,24.040922
599,24.424181
600,24.00911
601,23.993746
602,23.987404
603,23.981749
604,23.974716
605,23.971262
606,23.962193
607,23.955227
608,23.588821
609,23.99382
610,23.998837
611,24.005384
612,24.415674
613,23.62184
614,23.620693
615,25.273878
616,25.28393
617,25.285114
618,25.286108
619,25.28017
620,25.273584
621,27.200602
622,27.21295
623,27.199461
624,25.274626
625,24.819826
626,24.803062
627,23.238043
628,24.768078
629,24.76251
630,28.23576
631,28.270075
632,28.261374
633,24.020412
634,23.242054
635,23.207335
636,23.204706
637,23.95977
638,24.380295
639,27.709726
640,29.5027
641,29.492004
642,27.70454
643,24.40386
644,23.97891
645,23.244364
646,23.243353
647,23.255123
648,21.395838
649,21.100492
650,20.372564
651,20.316872
652,20.272669
653,20.247683
654,20.263811
655,20.303246
656,20.349579
657,20.831366
658,21.092535
659,21.361341
660,21.95225
661,21.968872
662,21.984797
663,22.293226
664,22.613445
665,22.607803
666,22.592333
667,22.578297
668,22.561453
669,22.552734
670,22.541262
671,22.52707
672,22.518293
673,22.51007
674,22.50668
675,22.845615
676,22.851154
677,22.854757
678,22.86074
679,22.868702
680,22.8752
681,22.875217
682,22.879568
683,23.602362
684,23.608868
685,23.61047
686,23.611696
687,25.25305
688,25.26201
689,25.26208
690,26.18349
691,26.18475
692,27.724705
693,26.190266
694,26.164837
695,25.685373
696,23.24136
697,25.632296
698,23.563774
699,25.161552
700,25.61718
701,26.085274
702,25.637386
703,25.19133
704,25.642086
705,25.210579
706,25.21819
707,25.243544
708,25.250328
709,25.260885
710,26.17421
711,26.16178
712,26.159348
713,26.14253
714,26.136755
715,25.672094
716,23.253078
717,21.671625
718,21.63243
719,21.32544
720,21.299166
721,20.563745
722,20.545942
723,19.353394
724,19.318121
725,17.94516
726,17.893473
727,17.86002
728,17.841198
729,17.849567
730,17.866861
731,17.860796
732,17.857265
733,19.901733
734,19.931198
735,20.622593
736,20.645773
737,20.012508
738,20.218008
739,20.00775
740,20.198313
741,20.622324
742,20.610561
743,20.6012
744,20.588188
745,20.578625
746,20.558535
747,20.544518
748,20.550009
749,20.555866
750,21.312454
751,21.327085
752,21.616337
753,21.62149
754,21.623695
755,21.624159
756,21.627335
757,21.349771
758,19.24033
759,19.027039
760,16.809093
761,16.543976
762,16.402729
763,16.437832
764,18.76954
765,16.405907
766,18.790722
767,17.197365
768,18.83053
769,19.057245
770,20.580774
771,20.62825
772,20.668587
773,20.675816
774,20.926544
775,20.903316
776,20.890095
777,20.860174
778,20.844238
779,21.091434
780,22.234936
781,22.2435
782,22.227455
783,22.221764
784,23.253046
785,23.275658
786,23.275394
787,23.660902
788,23.659761
789,25.780504
790,25.789135
791,25.772875
792,25.761473
793,25.735062
794,25.725386
795,24.016224
796,23.616808
797,23.591578
798,23.959316
799,23.574528
800,23.561037
801,23.557983
802,23.553442
803,23.553154
804,23.569595
805,23.586565
806,23.601435
807,22.542135
808,22.545664
809,23.630497
810,22.556879
811,22.548262
812,22.543356
813,22.214436
814,22.542103
815,22.542957
816,22.545889
817,22.548615
818,22.553907
819,21.923126
820,22.55689
821,22.5603
822,22.55693
823,21.626059
824,20.399006
825,20.373953
826,20.571293
827,19.18609
828,20.54511
829,19.142998
830,20.535675
831,20.103254
832,20.113253
833,19.14926
834,20.114723
835,20.123922
836,20.142344
837,20.158182
838,20.169285
839,20.16568
840,20.16296
841,20.159773
842,20.824123
843,20.830853
844,21.076754
845,21.080889
846,21.08581
847,21.086092
848,21.073719
849,21.61472
850,21.61803
851,22.22765
852,22.234478
853,22.23271
854,22.901636
855,23.261808
856,23.262348
857,23.260721
858,23.259193
859,23.255402
860,22.90137
861,23.247107
862,23.238802
863,23.23395
864,22.87248
865,22.865383
866,22.863373
867,22.861029
868,22.858786
869,23.219252
870,23.2284
871,23.234777
872,23.23925
873,22.8852
874,22.88487
875,23.238451
876,23.244081
877,22.890352
878,22.890205
879,22.886694
880,22.887058
881,21.910696
882,22.87433
883,21.901688
884,21.33504
885,21.065893
886,20.810629
887,20.801544
888,20.793575
889,20.791351
890,20.792421
891,20.798574
892,21.051924
893,20.811785
894,20.818539
895,21.075321
896,21.920895
897,21.102537
898,21.103922
899,21.93865
900,21.941132
901,23.668982
902,21.953205
903,21.94267
904,21.935215
905,21.92403
906,21.349894
907,21.080805
908,21.065714
909,21.053804
910,20.799244
911,20.56384
912,20.552975
913,20.545048
914,20.321682
915,19.90538
916,19.914238
917,19.913872
918,19.913395
919,19.91566
920,19.921673
921,19.92085
922,19.92408
923,19.922838
924,19.924942
925,20.134506
926,20.354046
927,20.824366
928,20.831198
929,21.088812
930,21.356543
931,21.358768
932,22.247257
933,22.584885
934,24.90877
935,24.920916
936,23.691893
937,23.671799
938,23.657103
939,23.641481
940,23.628931
941,24.406038
942,25.713844
943,25.71457
944,24.404839
945,23.59837
946,23.5759
947,23.195864
948,22.83272
949,21.883213
950,21.594818
951,21.582973
952,21.570784
953,21.565912
954,21.557674
955,20.118217
956,19.906612
957,19.901041
958,20.109764
959,19.910128
960,19.913418
961,20.119633
962,19.921934
963,20.131481
964,20.578623
965,22.57933
966,20.612635
967,20.61611
968,20.617147
969,20.619253
970,21.361366
971,21.938461
972,23.68084
973,23.693012
974,23.683405
975,23.677078
976,23.664902
977,27.80341
978,23.687271
979,23.646433
980,23.651264
981,24.41124
982,24.40626
983,24.388159
984,24.366375
985,24.769161
986,24.764719
987,24.774206
988,24.775751
989,26.138456
990,26.148417
991,26.154963
992,30.125294
993,30.781862
994,30.750193
995,34.07964
996,34.063404
997,34.020218
998,33.9721
999,30.588358
1000,33.88508
1001,33.8585
1002,33.82018
1003,32.414448
1004,32.369186
1005,30.36333
1006,26.87927
1007,25.044956
1008,23.473835
1009,22.425539
1010,20.847586
1011,20.788454
1012,21.215364
1013,21.205753
1014,21.19382
1015,20.732885
1016,20.318115
1017,20.355146
1018,20.385141
1019,20.42852
1020,20.459364
1021,20.054537
1022,20.05411
1023,20.038984
1024,20.01307
1025,19.987137
1026,19.5839
1027,19.567621
1028,19.939514
1029,19.54498
1030,19.545582
1031,19.5288
1032,19.523045
1033,18.797882
1034,18.78738
1035,18.44007
1036,18.419813
1037,18.407406
1038,18.766611
1039,20.55925
1040,20.588339
1041,20.606468
1042,20.61858
1043,19.99095
1044,19.988829
1045,20.621872
1046,20.627037
1047,19.99401
1048,19.979988
1049,19.959612
1050,19.941038
1051,20.554663
1052,20.543198
1053,20.536734
1054,20.544855
1055,20.55165
1056,20.556852
1057,20.563
1058,20.799837
1059,20.803616
1060,20.576366
1061,20.582375
1062,21.326933
1063,21.910852
1064,21.344118
1065,21.62377
1066,21.628618
1067,21.630249
1068,21.628773
1069,21.628197
1070,21.62655
1071,21.623121
1072,21.617191
1073,21.613659
1074,21.612703
1075,21.606722
1076,21.6005
1077,21.602102
1078,21.326511
1079,21.324806
1080,20.355394
1081,20.343615
1082,20.333088
1083,20.32649
1084,20.324766
1085,20.326035
1086,20.328407
1087,20.331905
1088,20.334448
1089,20.338884
1090,20.808577
1091,20.821844
1092,20.831354
1093,20.838873
1094,20.842241
1095,20.83603
1096,20.368628
1097,19.359825
1098,19.335497
1099,19.311447
1100,19.888857
1101,19.886822
1102,19.889706
1103,20.10212
1104,19.89393
1105,19.896921
1106,19.123276
1107,19.117914
1108,19.898478
1109,20.121986
1110,20.58581
1111,20.599632
1112,20.598328
1113,20.59588
1114,20.590397
1115,20.58926
1116,20.590591
1117,20.364918
1118,19.73983
1119,19.727886
1120,19.716528
1121,20.325802
1122,20.318336
1123,19.691837
1124,19.301554
1125,19.294216
1126,19.287771
1127,19.284338
1128,19.676754
1129,19.686403
1130,19.89982
1131,20.340508
1132,20.349436
1133,20.355764
1134,20.357983
1135,19.931446
1136,19.933725
1137,20.361666
1138,21.087032
1139,21.358316
1140,21.361492
1141,21.356146
1142,22.24849
1143,23.299625
1144,23.303465
1145,25.816187
1146,25.83193
1147,25.820112
1148,25.805529
1149,25.784822
1150,25.76156
1151,25.734753
1152,23.269129
1153,23.237005
1154,22.523724
1155,21.873882
1156,21.840971
1157,21.531693
1158,21.51633
1159,20.977894
1160,20.07898
1161,20.074867
1162,20.073204
1163,20.081818
1164,19.123846
1165,19.124163
1166,19.129683
1167,19.122423
1168,19.123077
1169,19.121016
1170,18.929632
1171,18.932413
1172,18.930803
1173,20.81918
1174,20.840153
1175,20.852528
1176,20.8577
1177,20.862068
1178,20.863182
1179,20.859064
1180,20.85289
1181,20.84541
1182,20.836386
1183,20.832203
1184,20.823097
1185,21.062355
1186,21.05216
1187,21.040035
1188,21.052046
1189,21.602144
1190,21.611923
1191,22.564495
1192,21.638763
1193,21.360485
1194,21.355347
1195,21.350132
1196,21.346392
1197,21.343107
1198,21.61228
1199,21.334097
1200,21.326067
1201,20.356718
1202,19.537874
1203,19.512028
1204,19.488659
1205,19.475895
1206,19.48114
1207,19.478245
1208,19.481945
1209,19.48058
1210,19.677773
1211,20.316864
1212,20.563148
1213,20.58494
1214,20.601814
1215,20.615509
1216,20.618847
1217,20.613007
1218,20.60418
1219,19.752073
1220,19.735863
1221,19.72086
1222,27.851412
1223,33.00655
1224,31.677193
1225,25.463696
1226,25.355938
1227,25.323317
1228,25.29832
1229,25.274483
1230,25.255133
1231,25.231926
1232,25.206367
1233,25.171305
1234,25.131962
1235,25.08773
1236,24.62631
1237,24.254467
1238,24.337727
1239,23.997751
1240,23.61462
1241,23.246866
1242,22.538849
1243,22.522524
1244,22.516346
1245,22.518398
1246,22.519226
1247,22.524717
1248,22.539848
1249,22.540844
1250,22.540958
1251,22.21561
1252,21.920004
1253,21.919552
1254,21.915709
1255,21.344112
1256,21.08283
1257,21.076687
1258,21.06699
1259,21.058409
1260,21.053572
1261,21.055805
1262,21.058592
1263,21.06404
1264,21.331045
1265,21.617243
1266,23.273106
1267,23.665495
1268,23.67778
1269,23.68425
1270,24.068056
1271,24.061432
1272,24.055685
1273,24.043283
1274,23.649149
1275,23.262665
1276,23.240545
1277,23.21805
1278,22.510824
1279,22.488266
1280,22.475285
1281,22.478077
1282,22.476437
1283,22.483742
1284,22.498205
1285,21.60139
1286,35.83127
1287,26.926256
1288,27.775002
1289,27.78131
1290,33.455708
1291,27.815329
1292,33.381485
1293,27.734936
1294,29.351818
1295,28.72658
1296,28.685068
1297,28.646238
1298,28.60891
1299,28.570837
1300,28.565945
1301,27.514065
1302,27.514914
1303,23.896193
1304,22.500917
1305,22.494118
1306,23.852121
1307,23.915434
1308,28.81413
1309,28.86806
1310,28.874846
1311,29.501013
1312,29.487436
1313,32.060425
1314,29.509663
1315,29.475447
1316,32.039776
1317,33.352524
1318,33.308765
1319,33.935673
1320,33.870464
1321,33.82736
1322,33.778984
1323,33.78113
1324,33.766903
1325,33.76866
1326,33.75138
1327,33.740173
1328,31.034689
1329,33.71034
1330,33.7097
1331,30.998926
1332,30.350822
1333,30.34464
1334,30.378902
1335,30.40462
1336,33.804043
1337,33.825993
1338,30.473759
1339,30.464855
1340,30.485561
1341,35.419884
1342,35.40648
1343,38.46022
1344,37.3035
1345,37.27955
1346,37.244564
1347,37.18943
1348,35.234776
1349,35.192238
1350,35.165493
1351,33.651215
1352,32.953743
1353,32.917145
1354,32.215363
1355,32.205322
1356,32.226032
1357,32.258076
1358,30.313353
1359,28.511717
1360,26.448181
1361,26.452913
1362,26.47085
1363,26.467216
1364,26.488377
1365,26.517813
1366,26.532406
1367,26.060444
1368,26.062014
1369,26.077309
1370,26.087706
1371,26.115463
1372,26.619211
1373,26.626066
1374,27.128736
1375,27.112072
1376,28.180006
1377,27.06842
1378,27.0529
1379,27.043056
1380,27.03881
1381,27.566242
1382,27.55847
1383,27.547895
1384,27.01053
1385,26.99562
1386,26.48792
1387,25.117743
1388,25.099613
1389,25.094097
1390,25.096674
1391,25.11523
1392,22.858845
1393,25.109032
1394,22.837717
1395,22.829678
1396,21.902006
1397,21.891722
1398,21.887482
1399,21.884356
1400,21.883793
1401,22.185633
1402,22.49989
1403,22.50803
1404,22.522568
1405,22.5356
1406,22.879347
1407,24.38686
1408,24.01291
1409,24.411453
1410,24.410778
1411,26.174767
1412,26.667597
1413,26.653204
1414,26.640087
1415,26.622831
1416,27.650747
1417,27.642826
1418,27.629509
1419,26.578821
1420,24.748655
1421,24.719975
1422,24.702593
1423,24.693298
1424,24.685831
1425,24.681767
1426,23.890327
1427,23.154966
1428,23.90055
1429,24.721252
1430,23.931303
1431,23.951406
1432,23.972345
1433,22.89606
1434,22.895191
1435,22.879608
1436,21.373606
1437,21.357807
1438,22.843813
1439,22.852112
1440,22.86338
1441,27.760828
1442,27.791256
1443,27.781258
1444,22.976528
1445,27.731607
1446,27.763144
1447,27.749928
1448,27.731035
1449,28.843325
1450,28.82548
1451,31.999405
1452,28.763077
1453,28.701109
1454,31.883827
1455,28.673923
1456,31.199867
1457,29.296188
1458,29.26462
1459,29.232557
1460,28.628057
1461,28.628483
1462,28.62055
1463,28.619799
1464,28.639576
1465,28.647503
1466,23.972448
1467,28.66536
1468,23.931522
1469,23.925278
1470,22.512512
1471,22.501726
1472,21.875898
1473,22.46949
1474,22.453182
1475,22.480297
1476,22.483383
1477,21.885935
1478,22.511742
1479,21.921293
1480,22.573406
1481,22.906006
1482,22.60308
1483,21.969387
1484,21.677168
1485,21.648981
1486,21.647198
1487,21.344744
1488,21.345951
1489,21.613268
1490,21.605038
1491,21.612204
1492,23.217628
1493,23.244638
1494,24.404432
1495,23.262884
1496,22.908958
1497,22.920116
1498,22.897991
1499,22.901802
1500,22.89058
1501,22.87396
1502,23.225868
1503,22.858946
1504,22.85711
1505,22.836018
1506,22.496092
1507,22.495144
1508,22.50345
1509,22.51142
1510,22.519373
1511,21.6118
1512,22.513102
1513,22.85418
1514,25.693827
1515,25.727764
1516,25.727972
1517,22.928646
1518,22.905262
1519,21.660267
1520,25.685083
1521,25.707685
1522,25.707674
1523,21.420889
1524,21.38885
1525,23.557697
1526,24.756187
1527,24.762848
1528,24.777023
1529,26.166334
1530,24.842018
1531,24.846323
1532,24.836578
1533,24.817556
1534,24.379534
1535,24.805538
1536,24.820053
1537,26.186016
1538,26.165625
1539,26.141565
1540,26.13252
1541,24.370789
1542,20.930714
1543,19.721085
1544,19.644085
1545,20.774185
1546,24.32777
1547,20.790462
1548,20.78862
1549,20.768385
1550,20.769556
1551,20.771574
1552,20.79061
1553,25.78707
1554,33.01333
1555,33.031372
1556,32.97079
1557,32.884594
1558,32.792862
1559,32.714287
1560,25.792305
1561,32.598507
1562,32.573112
1563,32.51102
1564,32.47315
1565,26.954344
1566,25.454136
1567,24.530373
1568,23.341152
1569,23.35682
1570,23.375895
1571,24.602915
1572,24.6592
1573,22.462276
1574,22.478405
1575,21.826824
1576,21.858706
1577,21.889956
1578,21.649063
1579,21.70495
1580,21.708784
1581,21.682869
1582,21.6624
1583,21.651752
1584,21.635214
1585,21.909523
1586,21.918032
1587,26.769588
1588,26.791447
1589,26.776443
1590,26.746164
1591,27.781517
1592,27.771383
1593,27.742653
1594,27.722147
1595,27.686785
1596,27.65915
1597,27.615475
1598,27.570301
1599,26.50896
1600,26.47214
1601,26.458838
1602,26.478336
1603,26.499702
1604,26.511646
1605,26.033537
1606,24.320404
1607,23.926868
1608,24.304972
1609,23.545465
1610,22.83281
1611,23.53903
1612,23.547739
1613,26.120144
1614,26.627432
1615,23.599823
1616,23.595648
1617,23.228287
1618,23.222286
1619,23.6024
1620,30.817877
1621,30.841486
1622,30.79631
1623,23.74165
1624,30.703445
1625,30.713482
1626,26.634945
1627,26.587488
1628,26.581572
1629,23.276003
1630,23.228153
1631,23.151472
1632,26.477592
1633,22.432148
1634,22.39862
1635,22.422314
1636,26.56553
1637,26.644104
1638,26.63932
1639,24.431763
1640,26.70175
1641,24.87023
1642,24.867628
1643,24.459358
1644,24.417604
1645,24.798977
1646,24.790586
1647,24.367767
1648,24.339329
1649,24.310793
1650,24.306862
1651,23.533588
1652,24.322142
1653,24.346172
1654,24.76837
1655,23.59423
1656,23.580591
1657,26.634176
1658,30.780005
1659,34.160423
1660,34.149693
1661,33.408062
1662,33.35709
1663,33.302567
1664,30.608316
1665,26.599722
1666,26.519924
1667,33.146824
1668,33.14035
1669,24.759077
1670,29.715418
1671,24.598753
1672,24.542341
1673,24.539604
1674,24.574976
1675,24.643291
1676,24.690695
1677,24.731312
1678,24.781843
1679,24.778614
1680,24.755848
1681,23.927755
1682,23.999348
1683,24.854334
1684,24.025526
1685,24.86632
1686,24.0424
1687,23.262558
1688,23.246046
1689,23.234444
1690,23.203436
1691,22.850431
1692,22.517027
1693,22.519743
1694,22.505833
1695,23.945267
1696,24.363401
1697,24.375233
1698,22.892622
1699,22.87856
1700,22.890614
1701,22.886126
1702,24.390678
1703,22.891857
1704,22.883047
1705,22.886711
1706,22.86951
1707,22.870401
1708,22.860853
1709,22.850372
1710,22.862942
1711,22.866999
1712,22.868519
1713,22.86975
1714,23.58119
1715,23.583067
1716,26.66223
1717,23.618385
1718,23.607426
1719,22.880316
1720,23.584736
1721,23.582266
1722,26.631508
1723,27.165684
1724,28.871433
1725,28.87039
1726,37.64113
1727,37.59983
1728,37.521393
1729,28.866112
1730,26.160915
1731,22.521435
1732,26.02665
1733,25.97543
1734,25.943737
1735,22.456457
1736,24.552256
1737,23.003208
1738,22.986307
1739,22.302275
1740,22.316341
1741,22.412256
1742,22.52141
1743,22.611189
1744,23.337152
1745,22.63293
1746,23.285881
1747,23.284687
1748,24.879034
1749,24.896973
1750,24.883045
1751,23.32161
1752,22.613005
1753,19.416206
1754,22.530867
1755,22.490831
1756,22.498892
1757,23.565487
1758,23.576263
1759,23.573793
1760,25.683313
1761,25.704649
1762,23.62311
1763,23.62426
1764,23.634912
1765,23.645704
1766,23.653
1767,25.720018
1768,25.680344
1769,23.601494
1770,23.573242
1771,23.193405
1772,23.18858
1773,23.193855
1774,21.900465
1775,21.349728
1776,20.852024
1777,21.305775
1778,20.153034
1779,20.12522
1780,20.102474
1781,21.240211
1782,21.27015
1783,21.298868
1784,21.894173
1785,21.347687
1786,21.62858
1787,21.640997
1788,21.651817
1789,21.963516
1790,21.958838
1791,21.953451
1792,21.651726
1793,21.923553
1794,21.91124
1795,21.611082
1796,21.329247
1797,21.32469
1798,21.06002
1799,21.053446
1800,21.310608
1801,21.309118
1802,21.05586
1803,21.315054
1804,21.054054
1805,21.322964
1806,21.904222
1807,22.22661
1808,24.039837
1809,24.063124
1810,24.471542
1811,25.789648
1812,29.604548
1813,30.560232
1814,32.16549
1815,33.161976
1816,34.84777
1817,34.79446
1818,34.726818
1819,34.65932
1820,33.863518
1821,46.492157
1822,46.379204
1823,47.85393
1824,49.425777
1825,49.334904
1826,49.26985
1827,30.481792
1828,29.538292
1829,29.446775
1830,28.789871
1831,28.792044
1832,29.383953
1833,29.407587
1834,30.07732
1835,30.117857
1836,30.270914
1837,30.401825
1838,30.548386
1839,30.061415
1840,30.839954
1841,32.86823
1842,32.794342
1843,32.713207
1844,34.008854
1845,33.957104
1846,32.549004
1847,29.290281
1848,32.469658
1849,32.47548
1850,43.665577
1851,43.598877
1852,32.47349
1853,29.162071
1854,33.727062
1855,33.70405
1856,33.698055
1857,33.690327
1858,33.70285
1859,29.118584
1860,27.9514
1861,28.484503
1862,28.42222
1863,28.43392
1864,27.884972
1865,25.97184
1866,23.325174
1867,23.258635
1868,24.248089
1869,23.883753
1870,23.880606
1871,23.911665
